No,Entry,Expt.,ClogP,Polarizability,Predicted,Residual,Predicted,Residual,Predicted,Residual,Predicted,Residual,SLN
921,5939386,-1.372,0.67,149.036,-1.4196,0.047599999999999865,-1.5627,0.19069999999999987,-1.555,0.18299999999999983,-1.6584,0.2864,C[1](C(OCH2C(N(CH3)CH3)=O)=O)=CHCH=CHCH=CH@1
922,5941680,-2.539,1.93,161.52,-2.3293,-0.20970000000000022,-2.2461,-0.29289999999999994,-2.4318,-0.10720000000000018,-2.387,-0.15200000000000014,C[1](C(OCH2C(NHCH2CH2CH3)=O)=O)=CHCH=CHCH=CH@1
923,5942257,-2.866,2.1,174.004,-2.5557,-0.31030000000000024,-2.6117,-0.2543000000000002,-2.7195,-0.14650000000000007,-2.84,-0.026000000000000245,C(NHC(CH2OC(C[10]=CHCH=CHCH=CH@10)=O)=O)(CH3)(CH3)CH3
924,5945596,-2.254,-0.53,160.87,-1.9356,-0.3184,-2.3434,0.08939999999999992,-1.6694,-0.5846,-2.0862,-0.16780000000000017,C[1]=C(CH=C(S@1)S(=O)(=O)NH2)SCH2CH2CH@1OH
925,5946758,-3.341,2.43,198.972,-2.6456,-0.6954000000000002,-2.8504,-0.49060000000000015,-2.8451,-0.49590000000000023,-3.0895,-0.25150000000000006,C(N(CH(CH3)CH3)CH(CH3)CH3)(CH2OC(C[28]=CHCH=CHCH=CH@28)=O)=O
926,5948915,-2.594,-0.53,160.87,-1.9356,-0.6583999999999999,-2.3434,-0.25059999999999993,-1.6594,-0.9345999999999999,-2.0633,-0.5307,C[1]=C(SC(=CH@1)S(=O)(=O)NH2)SCH2CH2CH@1OH
927,5949151,-3.494,0.36,157.151,-2.4726,-1.0214000000000003,-2.5271,-0.9669000000000003,-2.2704,-1.2236000000000002,-2.3737,-1.1203000000000003,C[1]=C(CH=C(S@1)S(=O)(=O)NH2)SCH2CH2C@1=O
928,5949737,-1.09,0.36,165.827,-1.3061,0.21609999999999996,-1.4372,0.34719999999999995,-1.3923,0.3023,-1.4797,0.38969999999999994,C[1](C(OCH2C(N(CH2CH2OH)CH3)=O)=O)=CHCH=CHCH=CH@1
929,5952453,-2.379,2.8,198.972,-2.7408,0.3618000000000001,-2.7565,0.37749999999999995,-2.9887,0.6097000000000001,-3.0478,0.6688000000000001,C[1](C(OCH2C(N(CH2CH2CH3)CH2CH2CH3)=O)=O)=CHCH=CHCH=CH@1
930,5952627,-1.367,0.89,178.311,-1.6406,0.27360000000000007,-1.7559,0.3889,-1.7203,0.35329999999999995,-1.8047,0.4377,C[1](C(OCH2C(N(CH2CH2OH)CH2CH3)=O)=O)=CHCH=CHCH=CH@1
931,5952639,-2.501,2.15,179.706,-2.5164,0.01540000000000008,-2.4125,-0.0884999999999998,-2.7129,0.21189999999999998,-2.7003,0.19930000000000003,N[1](C(CH2OC(C[8]=CHCH=CHCH=CH@8)=O)=O)CH2CH2CH2CH2CH2@1
932,5953299,-3.294,2.73,204.674,-2.9911,-0.30290000000000017,-2.9635,-0.33050000000000024,-3.2562,-0.037799999999999834,-3.3181,0.024099999999999788,N(C[2]HCH2CH2CH2CH2CH2@2)(C(CH2OC(C[25]=CHCH=CHCH=CH@25)=O)=O)CH3
933,5953740,-3.552,0.55,157.151,-2.5375,-1.0145,-2.5271,-1.0249000000000001,-2.3253,-1.2267000000000001,-2.3539,-1.1981000000000002,C[1]=C(SC(=CH@1)S(=O)(=O)NH2)SCH2CH2C@1=O
934,5955277,-2.563,2.6,197.66,-2.6676,0.10460000000000003,-2.6587,0.0956999999999999,-3.0776,0.5145999999999997,-3.078,0.5149999999999997,C[1](C(OCH2C(N(CH2CH=CH2)CH2CH=CH2)=O)=O)=CHCH=CHCH=CH@1
935,5956106,-2.919,1.08,159.943,-3.6885,0.7694999999999999,-3.9826,1.0636,-3.7263,0.8073000000000001,-4.0839,1.1648999999999998,N[1](C(NHC(C(=CH@1)F)=O)=O)CH2C[15]=CHCH=C(CH=CH@15)CH3
936,5956201,-1.773,1.1,171.529,-1.9544,0.1814,-1.9271,0.15410000000000013,-2.1741,0.40110000000000023,-2.178,0.405,N[1](C(CH2OC(C[8]=CHCH=CHCH=CH@8)=O)=O)CH2CH2OCH2CH2@1
937,5959218,-1.498,0.17,159.35,-1.826,0.32800000000000007,-1.6211,0.12309999999999999,-2.0552,0.5572000000000001,-1.841,0.34299999999999997,C[1](C(OCH2C(NHCH2C(=O)NH2)=O)=O)=CHCH=CHCH=CH@1
938,5959559,-3.561,3.86,223.94,-3.3806,-0.18040000000000012,-3.3158,-0.24520000000000008,-3.656,0.0950000000000002,-3.6549,0.0939000000000001,C[1](C(OCH2C(N(CH2CH2CH2CH3)CH2CH2CH2CH3)=O)=O)=CHCH=CHCH=CH@1
939,5961034,0.43,0.0439,182.618,-1.1708,1.6008,-1.2882,1.7182,-1.1849,1.6149,-1.2522,1.6822,C[1](C(OCH2C(N(CH2CH2OH)CH2CH2OH)=O)=O)=CHCH=CHCH=CH@1
940,5963432,-1.57,-2.51,158.537,-1.3947,-0.1753,-1.704,0.1339999999999999,-0.8935,-0.6765000000000001,-1.1663,-0.40370000000000017,C[1](S(=O)(=O)NH2)SC[9]=C(CH=@1)S(CH2CH2CH@9OH)=O
941,5965170,-1.348,-1.04,158.537,-1.8965,0.5485,-1.704,0.35599999999999987,-1.355,0.006999999999999895,-1.1884,-0.1596000000000002,C[1](S(=O)(=O)NH2)SC[9]=C(CH=@1)CH(CH2CH2S@9=O)OH
942,5967309,-2.679,0.2,158.537,-2.0107,-0.6682999999999999,-1.8494,-0.8295999999999999,-1.694,-0.9849999999999999,-1.6246,-1.0543999999999998,C[1]=C(CH=C(S@1)S(=O)(=O)NH2)CH2CH2CH2S@1(=O)=O
943,5969700,-3.018,-0.17,159.125,-1.94,-1.0779999999999998,-1.5997,-1.4183,-1.622,-1.3959999999999997,-1.3432,-1.6747999999999998,C[1]=C(CH=C(S@1)S(=O)(=O)NH2)C(CH2CH2S@1(=O)=O)=O
944,5972207,-3.944,1.82,173.791,-4.8181,0.8741000000000003,-5.0887,1.1447000000000003,-5.0072,1.0632000000000001,-5.3735,1.4295,N[1](C(NHC(C(=CH@1)F)=O)=O)CH2C[15]=C(CH=C(CH=CH@15)Cl)Cl
945,5972675,-1.589,-1.25,162.844,-1.3368,-0.2522,-1.4143,-0.17470000000000008,-0.9718,-0.6172,-1.0821,-0.5068999999999999,C[1]=C(SC(=CH@1)S(=O)(=O)NH2)CH2CH(CH2S@1(=O)=O)OH
946,5972701,-1.276,-1.47,162.844,-1.2617,-0.01429999999999998,-1.4143,0.13829999999999987,-0.8823,-0.39370000000000005,-1.0747,-0.20130000000000003,C[1]=C(SC(=CH@1)S(=O)(=O)NH2)CH(CH2CH2S@1(=O)=O)OH
947,5972762,-1.668,1.98,191.383,-2.4372,0.7691999999999999,-2.3092,0.6412000000000002,-2.5684,0.9004000000000001,-2.4988,0.8308000000000002,C[1](C(OCH2C(N(CH2C(OCH2CH3)=O)CH3)=O)=O)=CHCH=CHCH=CH@1
948,5973739,-1.045,0.2,190.02,-2.0897,1.0447000000000002,-2.091,1.0460000000000003,-2.3358,1.2908,-2.4814,1.4364,N[1](CH(C(=O)NH2)CH2CH2CH2@1)C(CH2OC(C[24]=CHCH=CHCH=CH@24)=O)=O
949,5974990,-3.671,-0.56,159.125,-1.8069,-1.8640999999999999,-1.5997,-2.0713,-1.5129,-2.1581,-1.3611,-2.3099,C[1]=C(SC(=CH@1)S(=O)(=O)NH2)C(CH2CH2S@1(=O)=O)=O
950,5976220,-1.539,-1.05,162.844,-1.405,-0.1339999999999999,-1.4143,-0.12470000000000003,-0.9972,-0.5418,-1.0527,-0.48629999999999995,C[1]=C(CH=C(S@1)S(=O)(=O)NH2)CH2CH(CH2S@1(=O)=O)OH
951,6034882,-2.942,2.52,293.91,-4.5161,1.5740999999999996,-4.7153,1.7732999999999999,-4.3684,1.4264000000000001,-4.5248,1.5827999999999998,C[1](=C[2]C(=NC[5]=C@1CH=CHCH=CH@5)CH=CHCH=CH@2)NHC[25]=C(CH=C(CH=CH@25)NHS(=O)(=O)CH3)NHCH3
952,6035805,-2.331,1.49,269.739,-4.1118,1.7807999999999997,-4.2546,1.9236,-4.4416,2.1106000000000003,-4.6555,2.3245,C[1](=C(N(C(CH2NHC(CH2NH2)=O)=O)CH3)CH=CHC(=CH@1)Cl)C(C[32]=C(CH=CHCH=CH@32)Cl)=O
953,6037795,-0.533,0.21,115.303,-1.0785,0.5455,-1.1866,0.6536000000000001,-1.0692,0.5361999999999999,-1.1397,0.6066999999999999,CH(C[3]=CHCH=C(CH=CH@3)OH)(C(OH)=O)NH2
954,6064502,-0.918,0.08,171.834,-1.6225,0.7045,-1.5453,0.6272999999999999,-1.8719,0.9538999999999999,-1.8206,0.9026,C[1](C(OCH2C(N(CH2C(=O)NH2)CH3)=O)=O)=CHCH=CHCH=CH@1
955,6067120,-1.65,-1.27,162.844,-1.3299,-0.32009999999999983,-1.4143,-0.23570000000000002,-0.9122,-0.7377999999999999,-1.0403,-0.6096999999999999,C[1]=C(CH=C(S@1)S(=O)(=O)NH2)CH(CH2CH2S@1(=O)=O)OH
956,607224,-1.087,2.2,136.917,-1.357,0.27,-1.1049,0.017900000000000027,-1.1605,0.07350000000000012,-0.9678,-0.11919999999999997,P(OCH2CH2CH2CH3)(OCH2CH2CH2CH3)(OH)=O
957,608047,-2.804,3.38,163.705,-3.3611,0.5571000000000002,-3.0404,0.23640000000000017,-3.1619,0.35790000000000033,-2.8348,0.03080000000000016,C(C(C[3]=CHCH=CHCH=CH@3)=O)(C[15]=CHCH=CHCH=CH@15)=O
958,6102387,-1.126,0.35,120.334,-0.8732,-0.2527999999999999,-1.0631,-0.06289999999999996,-0.8586,-0.26739999999999986,-1.0862,-0.039799999999999836,CH(C(OH)=O)(NHC(=O)CH3)CH2CH(CH3)CH3
959,6102389,-3.305,1.23,154.131,-1.7121,-1.5929000000000002,-1.4231,-1.8819000000000001,-1.5789,-1.7261000000000002,-1.2092,-2.0958,CH(C(=O)OH)(CH2SSCH2CH(C(=O)OH)NH2)NH2
960,6104326,-2.002,4.15,255.773,-3.2962,1.2942,-3.5313,1.5293,-3.4916,1.4896000000000003,-3.6246,1.6226000000000003,C[1](=C(CH=CHCH=CH@1)OCH3)CH2CH(NHCH(CH2C[28]=C(CH=CHCH=CH@28)OCH3)CH3)CH3
961,6104818,-2.222,2.85,282.232,-3.8657,1.6437,-4.0039,1.7818999999999998,-3.4233,1.2012999999999998,-3.6843,1.4623,C[1]C[2]C[3]OCH@1CH(CH=CHCH@1CH(CH2C=@2CH=CHC=@3OCH2C[30]=CHCH=CHCH=CH@30)N(CH2CH2@1)CH3)OH
962,610488,-1.768,1.5,124.014,-2.3661,0.5980999999999999,-2.0982,0.3301999999999998,-2.3542,0.5862,-2.1214,0.35339999999999994,C[1](=NC(=NC(=N@1)NH2)Cl)NHCH(CH3)CH3
963,6106670,-0.82,1.73,228.562,-2.7231,1.9031000000000002,-2.8607,2.0407,-2.3202,1.5002,-2.5348,1.7148000000000003,C[1]C[2]C[3]OCH@1CH(CH=CHCH@1CH(CH2C=@2CH=CHC=@3OCH2CH3)N(CH2CH2@1)CH3)OH
964,6107054,-1.203,3.44,248.872,-3.025,1.8219999999999998,-2.792,1.5889999999999997,-3.1704,1.9673999999999998,-2.934,1.731,C[1]H(CH(C[5]C[6]=C(CH=CHC(=CH@6)OCH3)N=CHCH=@5)OH)N[27]CH2CH(CH(CH2@1)CH2CH2@27)CH=CH2
965,6107578,-0.353,1.05,135.376,-0.4365,0.08350000000000002,-0.5945,0.24150000000000005,-0.3308,-0.022199999999999998,-0.4708,0.11780000000000002,C[1](CH(CH(NHCH3)CH3)OH)=CHCH=CHCH=CH@1
966,6109928,-2.075,3.08,214.683,-2.6816,0.6065999999999998,-2.4208,0.34579999999999966,-2.454,0.379,-2.2904,0.2153999999999998,C[1]H(C[3]HN(CH(CH2CH@1OC(C[15]=CHCH=CHCH=CH@15)=O)CH2CH2@3)CH3)C(OCH3)=O
967,6110243,-1.096,1.2,216.078,-2.4076,1.3115999999999999,-2.5646,1.4686,-2.0412,0.9451999999999998,-2.2408,1.1448,C[1]C[2]C[3]OCH@1CH(CH=CHCH@1CH(CH2C=@2CH=CHC=@3OCH3)N(CH2CH2@1)CH3)OH
968,6110646,-2.48,2.23,222.299,-3.2684,0.7884000000000002,-3.4227,0.9426999999999999,-4.0834,1.6034000000000002,-4.143,1.6629999999999998,C[1](S(NHS(C[6]=CHCH=C(CH=CH@6)Cl)(=O)=O)(=O)=O)=CHCH=C(CH=CH@1)Cl
969,6111060,-2.909,0.51,186.07,-2.6884,-0.22059999999999969,-2.9978,0.08879999999999999,-2.5533,-0.3556999999999997,-2.7944,-0.11459999999999981,S(C[2]=CHCH=C(CH=CH@2)NH2)(NHC[17]=NC(=CHS@17)CH3)(=O)=O
970,6111304,-4.032,3.77,235.017,-3.4692,-0.5628000000000002,-3.6975,-0.33450000000000024,-3.3321,-0.6999,-3.4282,-0.6038000000000001,N[1](C[2]=C(SC[5]=C@1CH=CHCH=CH@5)CH=CHCH=CH@2)CH2CH(N(CH3)CH3)CH3
971,6113223,-0.3,-0.58,145.764,-1.3371,1.0371,-1.6766,1.3766,-1.1071,0.8070999999999999,-1.4712,1.1712,C[1](C(CH(CH2C@1=O)CH2CH2@1)(CH3)CH3)CH2S(OH)(=O)=O
972,6113274,-3,4.15,255.773,-3.2962,0.2961999999999998,-3.5313,0.5312999999999999,-3.6842,0.6842000000000001,-3.8457,0.8456999999999999,C[1](=C(CH=CHCH=CH@1)OCH3)CH2CH(NHCH(CH2C[28]=CHC(=CHCH=CH@28)OCH3)CH3)CH3
973,6113746,-2.347,3.35,232.081,-2.8542,0.5072000000000001,-2.632,0.28500000000000014,-2.9837,0.6366999999999998,-2.7833,0.43630000000000013,C[1]H(CH(C[5]C[6]=C(N=CHCH=@5)CH=CHCH=CH@6)OH)N[23]CH2CH(CH(CH2@1)CH2CH2@23)CH=CH2
974,6113892,-1,1.39,216.734,-2.4472,1.4472,-2.5894,1.5894,-2.1265,1.1265,-2.2994,1.2993999999999999,C[1]C[2]C[3]OCH@1CH(CH2CH2CH@1CH(CH2C=@2CH=CHC=@3OCH3)N(CH2CH2@1)CH3)OH
975,6114134,-2.83,1.84,122.847,-3.5036,0.6736,-3.4914,0.6614,-3.4571,0.6271,-3.5423,0.7122999999999999,C[1](=C(CH=C(CH=C@1N[+1](O[-1])=O)N[+1](O[-1])=O)N[+1](O[-1])=O)OH
976,6115873,-1.383,1.57,153.17,-1.8654,0.48239999999999994,-1.583,0.19999999999999996,-2.016,0.633,-1.8421,0.45910000000000006,CH(C(=O)OH)(NHC(SCH2CH3)=S)CH2C(=O)OH
977,6115955,-1.69,0.48,148.497,-0.7283,-0.9617,-0.9199,-0.7700999999999999,-0.7487,-0.9412999999999999,-0.919,-0.7709999999999999,C(CH2CH2C(C(OH)=O)(OH)CH3)(CH(CH3)CH3)(C(OH)=O)OH
978,6116221,-1.411,2.09,165.81,-2.4278,1.0168,-2.5569,1.1459000000000001,-2.449,1.0379999999999998,-2.2946,0.8835999999999999,CH(C(OH)=O)(SC(SCH(C(OH)=O)CH3)=S)CH3
979,6116295,-1.242,2.05,165.983,-2.2809,1.0389,-2.4091,1.1671,-2.231,0.9889999999999999,-2.2798,1.0377999999999998,CH(C[3]=CHCH=CHCH=CH@3)(CH2C(OH)=O)CH2SC(OH)=O
980,611683,-1.212,-0.0133,108.47,-1.1382,-0.07379999999999987,-1.2931,0.08109999999999995,-0.8124,-0.39959999999999996,-0.8806,-0.3313999999999999,N[1](C(N[+1](O[-1])=O)=CHN=C@1CH3)CH2CH2OH
981,612020,-3.756,2.63,148.982,-2.7588,-0.9971999999999999,-2.3746,-1.3813999999999997,-2.8311,-0.9248999999999996,-2.6063,-1.1496999999999997,C[1](=NC(=NC(=N@1)Cl)NHCH2CH3)NHCH(CH3)CH3
982,6121389,-5.899,3.49,179.766,-3.7481,-2.1509,-3.5136,-2.3854,-3.3368,-2.5622,-3.0268,-2.8722,C(C(C[3]=CHCH=CHCH=CH@3)=[S=N]NO[-1])(C[16]=CHCH=CHCH=CH@16)=[S=N]NOH
983,612717,-0.737,0.33,120.954,-1.4295,0.6925,-1.6376,0.9006,-1.164,0.42699999999999994,-1.3189,0.5819,N[1](C(N[+1](O[-1])=O)=CHN=C@1CH3)CH2CH(OH)CH3
984,613129,-2.046,0.83,146.615,-2.712,0.6660000000000004,-2.728,0.6820000000000004,-2.6579,0.6119000000000003,-2.6544,0.6084,C[1](C(N(C(=NN=@1)CH3)NH2)=O)C[15]=CHCH=CHCH=CH@15
985,6156915,-5.324,0.67,210.348,-3.2938,-2.0302,-3.4156,-1.9083999999999999,-2.8288,-2.4951999999999996,-3.0036,-2.3204,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=CH@1)N[22]CH2CH(CH2@22)NH2)F)=O)C(OH)=O
986,6157106,-5.405,0.9,222.832,-2.3911,-3.0139000000000005,-2.4435,-2.9615000000000005,-2.1264,-3.2786000000000004,-2.2333,-3.1717000000000004,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=CH@1)N[22]CH2CH(CH2@22)NHCH3)F)=O)C(OH)=O
987,6157605,-5.616,1.21,222.832,-3.6071,-2.0088999999999997,-3.7053,-1.9106999999999998,-3.1709,-2.4450999999999996,-3.3528,-2.2632,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=CH@1)N[22]CH2C(CH2@22)(NH2)CH3)F)=O)C(OH)=O
988,6160017,-5.332,1.72,235.998,-4.4366,-0.8953999999999995,-4.5631,-0.7688999999999995,-4.0512,-1.2808000000000002,-4.2516,-1.0804,C[1]=C(C(C(=CHN@1C[8]HCH2CH2@8)C(OH)=O)=O)CH=C(C(=C@1Cl)N[27]CH2C(CH2@27)(NH2)CH3)F
989,6160229,-4.376,1.81,233,-4.5331,0.1570999999999998,-4.3133,-0.06270000000000042,-3.966,-0.41000000000000014,-3.9002,-0.47580000000000044,C[1]=C(C(C(=CHN@1C[8]HCH2CH2@8)C(OH)=O)=O)C(=C(C(=C@1F)N[26]CH2C(CH2@26)(NH2)CH3)F)NH2
990,616790,-3.596,2.04,169.564,-3.1017,-0.49429999999999996,-2.7901,-0.8059000000000003,-3.2398,-0.3562000000000003,-3.0207,-0.5752999999999999,C[1]C(NHCH2C[8]=CHCH=CHCH=CH@8)=NCH=NC=@1NHCH=N@1
991,6181776,-5.269,1.07,210.79,-3.8347,-1.4343,-3.9108,-1.3582,-3.383,-1.8860000000000001,-3.5506,-1.7184,C[1]=C(C(C(=CHN@1C[8]HCH2CH2@8)C(OH)=O)=O)CH=C(C(=C@1F)N[27]CH2CH(CH2@27)NH2)F
992,618190,-3.946,1.2,149.559,-2.5397,-1.4063000000000003,-2.1614,-1.7846000000000002,-2.6757,-1.2703000000000002,-2.4236,-1.5224000000000002,C[1]C(NHCH2C[8]OCH=CHCH=@8)=NCH=NC=@1NHCH=N@1
993,6181977,-5.639,1.61,223.274,-4.1425,-1.4965000000000002,-4.1936,-1.4454000000000002,-3.7291,-1.9099000000000004,-3.9011,-1.7379000000000002,C[1]=C(C(C(=CHN@1C[8]HCH2CH2@8)C(OH)=O)=O)CH=C(C(=C@1F)N[27]CH2C(CH2@27)(NH2)CH3)F
994,6181978,-5.312,1.3,223.274,-2.9265,-2.3855000000000004,-2.9319,-2.3801,-2.5664,-2.7456000000000005,-2.6868,-2.6252000000000004,C[1]=C(C(C(=CHN@1C[8]HCH2CH2@8)C(OH)=O)=O)CH=C(C(=C@1F)N[27]CH2CH(CH2@27)NHCH3)F
995,620635,-4.383,0.94,168.398,-3.1197,-1.2633,-3.2086,-1.1743999999999999,-3.2719,-1.1111,-3.3115,-1.0715,C[1]=C(C(C(=CHN@1CH2CH3)C(OH)=O)=O)CH=C[22]C(=CH@1)OCH2O@22
996,6209705,-5.48,4.34,209.839,-4.3169,-1.1631,-4.4344,-1.0456000000000003,-4.2079,-1.2721,-4.2841,-1.1959000000000009,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OCH(CH3)CH3)=O)CH3
997,6219002,-7.614,5.91,178.891,-6.6161,-0.9978999999999996,-6.3978,-1.2161999999999997,-6.8649,-0.7491000000000003,-6.8845,-0.7294999999999998,C[1]=C(C(=CHC(=C@1Cl)Cl)Cl)OC[12]=C(O@1)CH=CHCH=CH@12
998,6225921,-4.197,3.09,209.064,-3.6782,-0.5188000000000001,-3.5066,-0.6903999999999999,-3.3438,-0.8532000000000002,-3.284,-0.9130000000000003,N[1]C(CH(CH2CH2@1)C(OCH2CH3)=O)=CHCH=C@1C(C[27]=CHCH=CHCH=CH@27)=O
999,6233028,-3.964,3.57,236.32,-5.1656,1.2016000000000004,-5.074,1.1099999999999999,-5.0229,1.0589,-4.9304,0.9663999999999997,C[1]=C(C(C[4]=C(N@1CH3)N=CHCH=CH@4)=O)C(=CHC[22]=C@1CH=CHC(O@22)(CH3)CH3)OCH3
1000,626753,-4.419,2.75,241.833,-3.4628,-0.9561999999999995,-3.7281,-0.6908999999999996,-3.272,-1.1469999999999998,-3.5816,-0.8373999999999997,C[1](C[2]=C(OC[5]=C(N=@1)CH=CHCH=CH@5)CH=CHC(=CH@2)Cl)N[24]CH2CH2N(CH2CH2@24)CH3
1001,6278700,-2.027,0.13,196.885,-2.9617,0.9346999999999999,-3.3989,1.3718999999999997,-2.4067,0.3796999999999997,-2.7269,0.6999,C[1]N(C[3]=C(CH(CH(C=@1CH=CHCH=CH@1)OH)OH)CH=CHCH=CH@3)C(=O)NH2
1002,6296837,-2.35,3.1,221.887,-2.4463,0.09629999999999983,-1.7789,-0.5711000000000002,-2.4579,0.10789999999999988,-1.7573,-0.5927,C[1]H(CH(CH(CH(CH(O@1)OH)OH)OH)OH)CH2OC(NHCH2CH2CH2CH2CH2CH2CH2CH3)=O
1003,6297200,-2.964,3.63,234.371,-2.8121,-0.15189999999999992,-2.1462,-0.8178000000000001,-2.7921,-0.17189999999999994,-2.1119,-0.8521000000000001,C[1]H(CH(CH(CH(CH(O@1)OH)OH)OH)OH)CH2OC(NHCH2CH2CH2CH2CH2CH2CH2CH2CH3)=O
1004,6297919,-3.56,4.16,246.855,-3.1842,-0.3757999999999999,-2.5278,-1.0322,-3.2012,-0.3588,-2.5366,-1.0234,C[1]H(CH(CH(CH(CH(O@1)OH)OH)OH)OH)CH2OC(NHCH2CH2CH2CH2CH2CH2CH2CH2CH2CH3)=O
1005,6347369,-5.162,4.15,258.932,-5.0495,-0.11249999999999982,-4.9605,-0.20150000000000023,-5.1772,0.015200000000000102,-5.0493,-0.11270000000000024,C[1]=C(C(CH=C(O@1)N[8]CH2CH2OCH2CH2@8)=O)CH=CHC(=C@1CH3)OCH2C[37]=CHCH=CHCH=CH@37
1006,6348718,-4.45,2.66,253.111,-4.2611,-0.1889000000000003,-4.3844,-0.06559999999999988,-4.3784,-0.07160000000000011,-4.3978,-0.052200000000000024,C[1]=C(C(CH=C(O@1)N[8]CH2CH2OCH2CH2@8)=O)CH=CHC(=C@1CH3)OCH2C[37]N=CHCH=CHCH=@37
1007,6361520,-0.45,0.0146,181.442,-0.5936,0.1436,-1.1285,0.6785000000000001,-0.8366,0.3866,-1.3182,0.8682000000000001,C(NHCH2CH(C[9]=CHC(=C(CH=CH@9)OH)CH2OH)OH)(CH3)(CH3)CH3
1008,637514,0.504,-1.4,125.753,0.5843,-0.08030000000000004,0.3585,0.14550000000000002,0.4653,0.03870000000000001,0.2751,0.2289,C(N(CH3)CH3)(CH2CH2C(N(CH3)CH3)=O)=O
1009,638434,-2.201,1.95,123.48,-2.1336,-0.06740000000000013,-2.0088,-0.19220000000000015,-2.0346,-0.16639999999999988,-1.872,-0.32899999999999996,C[1](C(OCH2CH3)=O)=CHCH=C(CH=CH@1)NH2
1010,6396039,-3.957,1.65,138.52,-1.7151,-2.2419,-1.62,-2.3369999999999997,-1.5787,-2.3783,-1.2125,-2.7445,C[1](C(N(C(CH2CH2@1)=O)CH2OH)=O)(CH2CH3)CH2CH3
1011,6407776,-3.933,0.56,136.35,-1.471,-2.4619999999999997,-1.3785,-2.5545,-1.1752,-2.7577999999999996,-0.8594,-3.0736,C[1](C(N(C(NHC@1=O)=O)CH2OH)=O)(CH2CH3)CH2CH3
1012,6414637,-0.296,-2.15,161.96,-0.7582,0.4622,-1.2141,0.9180999999999999,-0.7766,0.48059999999999997,-1.1535,0.8574999999999999,C[1]N(CH=NC=@1CH=NC(=N@1)NH2)CH2CH2CH(CH2OH)CH2OH
1013,6414849,-3.916,3.14,212.939,-4.0304,0.11440000000000028,-3.9279,0.011900000000000244,-3.8934,-0.02259999999999973,-3.8776,-0.03839999999999977,C[1]C(C[3]=C(CH2OC=@1CH=CHC(=CH@1)CH2CH2CH2CH2OH)CH=CHS@3)=O
1014,6423212,-2.774,2.04,180.243,-3.4367,0.6627000000000001,-3.3936,0.6196000000000002,-3.2291,0.45509999999999984,-3.3116,0.5375999999999999,C[1](C[2]CH2C[6]HCH2CH(CH=@2)CH2CH2@6)(C(NHC(NHC@1=O)=O)=O)CH2CH3
1015,644331,-3.337,2.79,170.897,-4.1683,0.8313000000000001,-3.9307,0.5936999999999997,-4.3493,1.0123000000000002,-4.2467,0.9096999999999995,C[1]C(=CHCH=C(CH=@1)NHC(CH2SH)=O)CH=CHCH=CH@1
1016,649894,-2.715,3.03,181.178,-3.7902,1.0752000000000002,-3.8056,1.0906000000000002,-3.6708,0.9558,-3.6632,0.9481999999999999,C[1](C(C[3]=CHCH=C(CH=CH@3)Cl)=O)=C(C(OH)=O)CH=CHCH=CH@1
1017,6504401,-2.063,-0.3,118.247,-1.1817,-0.8813000000000002,-1.3419,-0.7211000000000001,-1.2936,-0.7694000000000001,-1.4541,-0.6089000000000002,C[1](C(NHC(NHC@1=O)=O)=O)(CH=CH2)CH=CH2
1018,6507689,-3.292,2.85,161.52,-2.8446,-0.4474,-2.5705,-0.7214999999999998,-2.9899,-0.3020999999999998,-2.8038,-0.48819999999999997,C[1](C(OCH2CH2CH3)=O)=CHCH=C(CH=CH@1)NHC(=O)CH3
1019,6508260,-1.712,0.5,131.387,-1.7021,-0.00990000000000002,-1.8149,0.10289999999999999,-1.8005,0.08850000000000002,-1.9075,0.1955,C[1](C(NHC(NHC@1=O)=O)=O)(CH(CH3)CH3)CH=CH2
1020,6511937,-2.12,1.03,143.871,-2.0936,-0.0264000000000002,-2.1903,0.07030000000000003,-2.1029,-0.017100000000000115,-2.157,0.03699999999999992,C[1](C(NHC(NHC@1=O)=O)=O)(CH2CH(CH3)CH3)CH=CH2
1021,6516600,-2.43,1.26,170.134,-2.3474,-0.08260000000000023,-2.6209,0.19089999999999963,-2.5999,0.16989999999999972,-2.8906,0.4605999999999999,C[1](=CHCH=C(CH=CH@1)OCH2OC(OCH2CH3)=O)NHC(=O)CH3
1022,6534984,-5.071,2.77,243.69,-4.234,-0.8369999999999997,-4.3322,-0.7387999999999995,-3.8446,-1.2264,-3.7831,-1.2878999999999996,C[1](C(N(C(NH@1)=O)CH2OC(CH2CH3)=O)=O)(C[22]=CHCH=CHCH=CH@22)C[33]=CHCH=CHCH=CH@33
1023,6535521,-4.678,3.3,256.174,-4.5279,-0.15010000000000012,-4.5809,-0.09710000000000019,-4.167,-0.5110000000000001,-4.0722,-0.6058000000000003,C[1](C(N(C(NH@1)=O)CH2OC(CH2CH2CH3)=O)=O)(C[25]=CHCH=CHCH=CH@25)C[36]=CHCH=CHCH=CH@36
