No,Expt.,ClogP,Polarizability,Predicted,Residual,Predicted,Residual,Predicted,Residual,Predicted,Residual,Data Source ID,Name,SLN
1292,-2.92,3.15,124.994,-2.5229,-0.3971,-2.4717,-0.44830000000000014,-2.6344,-0.2856000000000001,-2.5574,-0.36260000000000003,1,estragole,O(CH3)C[6]=CHCH=C(CH=CH@6)CH2CH=CH2
1293,-1.49,1.7,101.27,-1.5022,0.012199999999999989,-1.4644,-0.025600000000000067,-1.6638,0.17379999999999995,-1.6162,0.1262000000000001,1,p-methoxybenzaldehyde,O(CH3)C[6]=CHCH=C(CH=CH@6)CH=O
1294,-3.13,3.17,124.994,-2.5807,-0.5492999999999997,-2.5346,-0.5953999999999997,-2.6493,-0.4806999999999997,-2.6038,-0.5261999999999998,1,anethole,O(CH3)C[6]=CHCH=C(CH=CH@6)CH=[S=N]CHCH3
1295,-3.13,3.17,124.994,-2.5807,-0.5492999999999997,-2.5346,-0.5953999999999997,-2.5597,-0.5703,-2.4748,-0.6551999999999998,1,anethole,O(CH3)C[6]=CHCH=C(CH=CH@6)CH=[S=I]CHCH3
1296,-2.41,2.27,118.061,-2.0227,-0.3873000000000002,-1.8587,-0.5513000000000001,-2.0528,-0.3572000000000002,-1.8654,-0.5446000000000002,1,methyl-4-methoxybenzoate,O(CH3)C[6]=CHCH=C(CH=CH@6)C(=O)OCH3
1297,-1.85,2.13,88.198,-1.3344,-0.5156000000000001,-1.2236,-0.6264000000000001,-1.4276,-0.4224000000000001,-1.329,-0.5210000000000001,1,anisole,O(CH3)C[6]=CHCH=CHCH=CH@6
1298,0.58,-0.23,35.116,0.6509,-0.07090000000000007,0.5328,0.04719999999999991,0.6391,-0.05910000000000004,0.5997,-0.01970000000000005,1,methyl formate,O(CH3)CH=O
1299,-1.66,1.64,131.133,-2.1888,0.5288000000000002,-2.1955,0.5355000000000001,-1.9704,0.3104,-1.941,0.28100000000000014,1,dimethyl phthalate,O(CH3)C(=O)C[8]=C(CH=CHCH=CH@8)C(=O)OCH3
1300,-2.34,2.23,105.577,-1.8987,-0.4412999999999998,-1.5652,-0.7747999999999999,-1.8887,-0.4512999999999998,-1.615,-0.7249999999999999,1,methyl salicylate,O(CH3)C(=O)C[8]=C(CH=CHCH=CH@8)OH
1301,-1.24,1.54,114.191,-1.9379,0.6979,-1.546,0.30600000000000005,-1.952,0.712,-1.5639,0.3239000000000001,1,methyl gallate,O(CH3)C(=O)C[8]=CHC(=C(C(=CH@8)OH)OH)OH
1302,-1.78,1.86,105.577,-1.7295,-0.05049999999999999,-1.5154,-0.26459999999999995,-1.6392,-0.14080000000000004,-1.4037,-0.3763000000000001,1,methyl-4-hydroxybenzoate,O(CH3)C(=O)C[8]=CHCH=C(CH=CH@8)OH
1303,-1.85,2.2,101.27,-1.7861,-0.06390000000000007,-1.6173,-0.23270000000000013,-1.7694,-0.0806,-1.6012,-0.24880000000000013,1,methyl benzoate,O(CH3)C(=O)C[8]=CHCH=CHCH=CH@8
1304,-1.2,1.2,138.147,-2.1052,0.9052,-2.1293,0.9293000000000002,-1.696,0.496,-1.8182,0.6182000000000001,1,dimethyl carbate,O(CH3)C(=O)C[8]HC[10]HCH2CH(CH@8C(=O)OCH3)CH=CH@10
1305,-0.8,1.35,71.912,-0.8435,0.04349999999999998,-0.7372,-0.06280000000000008,-0.7907,-0.009300000000000086,-0.646,-0.15400000000000003,1,methyl methacrylate,O(CH3)C(=O)C(=CH2)CH3
1306,-4.69,5.49,172.44,-4.4553,-0.23470000000000013,-4.501,-0.18900000000000006,-4.5237,-0.16630000000000056,-4.6076,-0.0824000000000007,1,methyl laurate,O(CH3)C(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
1307,-4.63,4.43,147.472,-3.588,-1.0419999999999998,-3.5927,-1.0373,-3.6151,-1.0149,-3.6554,-0.9745999999999997,1,methyl caprate,O(CH3)C(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH3
1309,-3.39,3.37,122.504,-2.6727,-0.7173000000000003,-2.64,-0.75,-2.6783,-0.7117,-2.6721,-0.7179000000000002,1,methyl caprylate,O(CH3)C(=O)CH2CH2CH2CH2CH2CH2CH3
1310,-2,2.3,97.536,-1.7678,-0.23219999999999996,-1.7329,-0.2670999999999999,-1.747,-0.2529999999999999,-1.7315,-0.26849999999999996,1,methyl capronate,O(CH3)C(=O)CH2CH2CH2CH2CH3
1311,-1.36,1.77,85.052,-1.3223,-0.03770000000000007,-1.2965,-0.06350000000000011,-1.2926,-0.06740000000000013,-1.2832,-0.0768000000000002,1,methyl valerate,O(CH3)C(=O)CH2CH2CH2CH3
1312,-0.82,1.24,72.568,-0.8802,0.06020000000000003,-0.8714,0.0514,-0.8376,0.01760000000000006,-0.8414,0.021400000000000086,1,methyl butyrate,O(CH3)C(=O)CH2CH2CH3
1313,-0.14,0.71,60.084,-0.4417,0.30169999999999997,-0.4578,0.31779999999999997,-0.3739,0.2339,-0.4014,0.26139999999999997,1,methyl propionate,O(CH3)C(=O)CH2CH3
1314,0.52,0.18,47.6,-0.0066,0.5266000000000001,-0.0556,0.5756,0.0484,0.4716,0.0102,0.5098,1,methyl acetate,O(CH3)C(=O)CH3
1315,-0.22,0.79,59.428,-0.3939,0.17389999999999997,-0.3368,0.11679999999999999,-0.4326,0.21259999999999998,-0.3552,0.13520000000000001,1,methyl acrylate,O(CH3)C(=O)CH=CH2
1316,-1.19,1.64,84.479,-1.2502,0.06020000000000003,-1.205,0.015000000000000124,-1.3587,0.16870000000000007,-1.3246,0.13460000000000005,1,benzaldehyde,O=CHC[4]=CHCH=CHCH=CH@4
1317,-3.17,3.56,118.197,-2.8249,-0.34509999999999996,-2.8594,-0.3106,-2.8876,-0.2824,-2.9317,-0.23829999999999973,1,nonanal,O=CHCH2CH2CH2CH2CH2CH2CH2CH3
1318,-2.36,3.03,105.713,-2.3533,-0.006699999999999928,-2.3708,0.010800000000000143,-2.3852,0.025200000000000333,-2.4178,0.057800000000000296,1,octanal,O=CHCH2CH2CH2CH2CH2CH2CH3
1319,-1.7,2.5,93.229,-1.8836,0.18359999999999999,-1.8919,0.19189999999999996,-1.9345,0.23450000000000015,-1.9467,0.24670000000000014,1,heptanal,O=CHCH2CH2CH2CH2CH2CH3
1320,-1.3,1.97,80.745,-1.4151,0.11509999999999998,-1.4221,0.12209999999999988,-1.4439,0.14389999999999992,-1.4559,0.15589999999999993,1,hexanal,O=CHCH2CH2CH2CH2CH3
1321,-0.85,1.44,68.261,-0.9466,0.09660000000000002,-0.9602,0.11020000000000008,-0.9528,0.1028,-0.97,0.12,1,pentanal,O=CHCH2CH2CH2CH3
1322,-0.01,0.91,55.777,-0.476,0.46599999999999997,-0.5039,0.4939,-0.4775,0.46749999999999997,-0.5077,0.49770000000000003,1,butanal,O=CHCH2CH2CH3
1323,0.58,0.37,43.293,0.004,0.576,-0.049,0.629,0.0446,0.5354,-0.0119,0.5919,1,propanal,O=CHCH2CH3
1324,-0.6,-0.24,132.294,-1.3133,0.7132999999999999,-1.9334,1.3334000000000001,-1.3601,0.7601000000000001,-1.8868,1.2868,1,glyceryl triacetate,O(CH(CH2OC(=O)CH3)CH2OC(=O)CH3)C(=O)CH3
1325,-1.34,1.86,84.464,-0.8634,-0.47660000000000013,-0.8803,-0.4597000000000001,-0.8322,-0.5078,-0.8698,-0.47020000000000006,1,propyl isopropyl ether,O(CH(CH3)CH3)CH2CH2CH3
1326,-0.55,1.33,71.98,-0.4464,-0.10360000000000003,-0.4976,-0.05240000000000006,-0.3784,-0.17160000000000003,-0.4363,-0.11370000000000002,1,ethyl isopropyl ether,O(CH(CH3)CH3)CH2CH3
1327,-0.06,0.8,59.496,-0.0615,0.0015000000000000013,-0.1168,0.0568,-0.0244,-0.03559999999999999,-0.0623,0.0023000000000000034,1,methyl isopropyl ether,O(CH(CH3)CH3)CH3
1328,-1.1,1.68,84.464,-0.7655,-0.33450000000000013,-0.8732,-0.2268000000000001,-0.7057,-0.3943000000000001,-0.8064,-0.2936000000000001,1,diisopropyl ether,O(CH(CH3)CH3)CH(CH3)CH3
1330,-0.55,1.06,72.568,-0.7106,0.16059999999999997,-0.812,0.262,-0.6191,0.06909999999999994,-0.7203,0.1703,1,isopropyl acetate,O(CH(CH3)CH3)C(=O)CH3
1331,0.57,-0.01,42.637,0.2575,0.31249999999999994,0.1195,0.45049999999999996,0.1383,0.4317,0.031,0.5389999999999999,1,acrolein,O=CHCH=CH2
1334,0.32,0.51,55.121,-0.2667,0.5867,-0.3818,0.7018,-0.2813,0.6013,-0.3751,0.6951,1,2-butenal,O=CHCH=[S=N]CHCH3
1335,-2.06,3.17,129.369,-2.6921,0.6320999999999999,-2.8118,0.7517999999999998,-2.6701,0.6101000000000001,-2.7203,0.6602999999999999,1,citral,O=CHCH=[S=N]C(CH2CH2CH=C(CH3)CH3)CH3
1336,0.32,0.51,55.121,-0.2667,0.5867,-0.3818,0.7018,-0.3023,0.6223000000000001,-0.3949,0.7149,1,2-butenal,O=CHCH=[S=I]CHCH3
1338,-0.43,1.14,88.771,-0.6339,0.20390000000000003,-0.7922,0.3622,-0.5188,0.08880000000000005,-0.6685,0.2385,1,"1,1-diethoxyethane",O(CH(OCH2CH3)CH3)CH2CH3
1339,-2.92,1.96,121.863,-2.2591,-0.6608999999999998,-2.2848,-0.6351999999999998,-2.1838,-0.7361999999999997,-2.2136,-0.7063999999999999,1,"naphthalene-1,5-diol",OHC[3]C[4]=C(C(=CHCH=CH@4)OH)CH=CHCH=@3
1340,-4.73,3.94,159.398,-3.9397,-0.7903000000000002,-3.8668,-0.8632000000000004,-3.909,-0.8210000000000006,-3.8619,-0.8681000000000005,1,1-anthranol,OHC[3]=C[4]C(=CHC[8]=C@3CH=CHCH=CH@8)CH=CHCH=CH@4
1341,-2.78,4.1,165.537,-4.7922,2.0122000000000004,-3.909,1.129,-4.9598,2.1798000000000006,-4.1103,1.3302999999999998,1,alizarin,OHC[3]C[4]=C(CH=CHC=@3OH)C(C[14]=C(CH=CHCH=CH@14)C@4=O)=O
1342,-2.22,2.71,117.556,-2.4689,0.2488999999999999,-2.4013,0.1812999999999998,-2.42,0.19999999999999973,-2.3649,0.1448999999999998,1,1-naphthol,OHC[3]C[4]=C(CH=CHCH=@3)CH=CHCH=CH@4
1343,-4,2.53,275.567,-3.9994,-0.0005999999999999339,-3.8697,-0.13030000000000008,-4.0112,0.011199999999999655,-3.9143,-0.08570000000000011,1,hydrocortisone acetate,OHC[3](C[4](CH(C[7]HCH(C[11](CH2CH2C(CH=C@11CH2CH2@7)=O)CH3)C(CH2@4)=O)CH2CH2@3)CH3)C(=O)CH2OC(=O)CH3
1344,-3.11,1.44,250.011,-3.1834,0.07339999999999991,-3.2062,0.09620000000000006,-3.21,0.10000000000000009,-3.1664,0.056400000000000006,1,cortisone,OHC[3](C[4](CH(C[7]HCH(C[11](CH2CH2C(CH=C@11CH2CH2@7)=O)CH3)C(CH2@4)=O)CH2CH2@3)CH3)C(=O)CH2OH
1345,-5.66,3.86,239.864,-5.1214,-0.5385999999999997,-5.2922,-0.3677999999999999,-4.8407,-0.8193000000000001,-4.9359,-0.7241,1,ethisterone,OHC[3](C[4](CH(C[7]HCH(C[11](CH2CH2C(CH=C@11CH2CH2@7)=O)CH3)CH2CH2@4)CH2CH2@3)CH3)C#CH
1346,-3.99,4.02,232.044,-4.3183,0.3282999999999996,-4.3474,0.35740000000000016,-4.3035,0.31349999999999945,-4.206,0.2160000000000002,1,17-methyltestosterone,OHC[3](C[4](CH(C[7]HCH(C[11](CH2CH2C(CH=C@11CH2CH2@7)=O)CH3)CH2CH2@4)CH2CH2@3)CH3)CH3
1347,-4.71,2.89,245.116,-4.0655,-0.6444999999999999,-4.3076,-0.4024000000000001,-4.1417,-0.5682999999999998,-4.2335,-0.4764999999999997,1,17-a-hydroxyprogesterone,OHC[3](C[4](CH(C[7]HCH(C[11](CH2CH2C(CH=C@11CH2CH2@7)=O)CH3)CH2CH2@4)CH2CH2@3)CH3)C(=O)CH3
1348,-5.51,4.27,329.222,-4.639,-0.8709999999999996,-4.4752,-1.0347999999999997,-4.8244,-0.6856,-4.7015,-0.8084999999999996,1,hydrocortisone tebutate,OHC[3](C[4](CH(C[7]HCH(C[11](CH2CH2C(CH=C@11CH2CH2@7)=O)CH3)CH(CH2@4)OH)CH2CH2@3)CH3)C(=O)CH2OC(=O)CH2C(CH3)(CH3)CH3
1350,-2.97,1.43,253.73,-2.9418,-0.028200000000000003,-3.0171,0.04709999999999992,-3.0204,0.05039999999999978,-2.9537,-0.016300000000000203,1,hydrocortisone,OHC[3](C[4](CH(C[7]HCH(C[11](CH2CH2C(CH=C@11CH2CH2@7)=O)CH3)CH(CH2@4)OH)CH2CH2@3)CH3)C(=O)CH2OH
1351,-4.57,3.38,227.38,-4.8268,0.25680000000000014,-5.0135,0.44349999999999934,-4.5472,-0.022800000000000153,-4.7221,0.1520999999999999,1,norethisterone,OHC[3](C[4](CH(C[7]HCH(C[11]HCH2CH2C(CH=C@11CH2CH2@7)=O)CH2CH2@4)CH2CH2@3)CH3)C#CH
1352,-4.3,4.52,229.787,-5.4971,1.1970999999999998,-5.4919,1.1919000000000004,-5.1495,0.8494999999999999,-5.1696,0.8696000000000002,1,ethinyl estradiol,OHC[3](C[4](CH(C[7]HCH(CH2CH2@4)C[17]=C(CH=C(CH=CH@17)OH)CH2CH2@7)CH2CH2@3)CH3)C#CH
1353,-4.58,3.81,316.082,-4.4272,-0.15280000000000005,-4.2246,-0.3554000000000004,-4.5076,-0.07240000000000002,-4.2458,-0.33420000000000005,1,prednisolone-21-trimethylacetate,OHC[3](C[4](CH(C[7]HCH(CH(CH2@4)OH)C[18](C(=CHC(CH=CH@18)=O)CH2CH2@7)CH3)CH2CH2@3)CH3)C(=O)CH2OC(=O)C(CH3)(CH3)CH3
1354,-4.37,2.58,278.63,-3.8099,-0.5601000000000003,-3.7253,-0.6447000000000003,-4.0203,-0.34970000000000034,-3.814,-0.556,1,prednisolone acetate,OHC[3](C[4](CH(C[7]HCH(CH(CH2@4)OH)C[18](C(=CHC(CH=CH@18)=O)CH2CH2@7)CH3)CH2CH2@3)CH3)C(=O)CH2OC(=O)CH3
1355,-3.21,1.49,253.074,-2.9943,-0.2157,-2.999,-0.21099999999999985,-3.058,-0.15200000000000014,-2.9289,-0.2810999999999999,1,prednisolone,OHC[3](C[4](CH(C[7]HCH(CH(CH2@4)OH)C[18](C(=CHC(CH=CH@18)=O)CH2CH2@7)CH3)CH2CH2@3)CH3)C(=O)CH2OH
1356,-2.99,1.99,265.558,-3.2806,0.29059999999999997,-3.2076,0.21759999999999957,-3.345,0.355,-3.2325,0.24249999999999972,1,6-methylprednisolone,OHC[3](C[4](CH(C[7]HCH(CH(CH2@4)OH)C[18](C(=CHC(CH=CH@18)=O)CH(CH2@7)CH3)CH3)CH2CH2@3)CH3)C(=O)CH2OH
1358,-1.43,2.4,100.682,-2.1142,0.6841999999999999,-2.0588,0.6288000000000002,-2.0677,0.6376999999999999,-2.0483,0.6182999999999998,1,"2,3-xylenol",OHC[3]=C(C(=CHCH=CH@3)CH3)CH3
1360,-1.16,0.91,101.707,-1.362,0.20200000000000018,-1.056,-0.10399999999999987,-1.438,0.278,-1.183,0.02300000000000013,1,gallic acid,OHC[3]=C(CH=C(CH=C@3OH)C(=O)OH)OH
1361,-1.19,2.4,100.682,-2.1434,0.9534000000000002,-2.0977,0.9077000000000002,-2.033,0.843,-2.0448,0.8548,1,"2,4-dimethylphenol",OHC[3]=C(CH=C(CH=CH@3)CH3)CH3
1362,-1.54,2.4,100.682,-2.1142,0.5741999999999998,-2.0588,0.5188000000000001,-1.979,0.43900000000000006,-1.9694,0.4294,1,"2,5-xylenol",OHC[3]=C(CH=CHC(=CH@3)CH3)CH3
1363,-2.22,3.28,125.65,-2.8245,0.6044999999999998,-2.7692,0.5491999999999999,-2.6747,0.4546999999999999,-2.6099,0.3898999999999999,1,thymol,OHC[3]=C(CH=CHC(=CH@3)CH3)CH(CH3)CH3
1364,-2.08,3.28,125.65,-2.875,0.7949999999999999,-2.8389,0.7589000000000001,-2.6816,0.6015999999999999,-2.6374,0.5573999999999999,1,carvacrol,OHC[3]=C(CH=CHC(=CH@3)CH(CH3)CH3)CH3
1365,-2.59,3.88,154.925,-3.4868,0.8968000000000003,-3.4432,0.8532000000000002,-3.3964,0.8064,-3.3723,0.7823000000000002,1,4-hexylresorcinol,OHC[3]=C(CH=CHC(=CH@3)OH)CH2CH2CH2CH2CH2CH3
1366,-1.31,2.4,100.682,-2.0851,0.7751000000000001,-2.02,0.71,-1.9799,0.6698999999999999,-1.9679,0.6578999999999999,1,"2,6-xylenol",OHC[3]=C(CH=CHCH=C@3CH3)CH3
1367,-2.39,2.94,141.868,-2.8962,0.5061999999999998,-2.9141,0.5240999999999998,-2.7156,0.32559999999999967,-2.7279,0.33789999999999987,1,2-phenylphenol,OHC[3]=C(CH=CHCH=CH@3)C[13]=CHCH=CHCH=CH@13
1368,-1.36,2.47,100.682,-1.9369,0.5769,-1.8353,0.47529999999999983,-1.8365,0.4764999999999999,-1.7685,0.40849999999999986,1,o-ethylphenol,OHC[3]=C(CH=CHCH=CH@3)CH2CH3
1369,-0.62,1.94,88.198,-1.5235,0.9035000000000001,-1.4509,0.8309000000000001,-1.4779,0.8579,-1.4556,0.8356,1,o-cresol,OHC[3]=C(CH=CHCH=CH@3)CH3
1370,-0.86,1.61,88.786,-1.3521,0.4921000000000001,-1.1613,0.3013,-1.3931,0.5331,-1.2358,0.3758,1,salicylaldehyde,OHC[3]=C(CH=CHCH=CH@3)CH=O
1371,-1.82,2.06,93.093,-1.4702,-0.3498000000000001,-1.0648,-0.7552000000000001,-1.5283,-0.29170000000000007,-1.1691,-0.6509,1,salicylic acid,OHC[3]=C(CH=CHCH=CH@3)C(=O)OH
1372,0.62,0.88,80.021,-0.9074,1.5274,-0.8865,1.5065,-0.7767,1.3967,-0.7835,1.4035,1,"1,2-benzenediol",OHC[3]=C(CH=CHCH=CH@3)OH
1373,-5.24,3.76,204.452,-4.6934,-0.5466000000000006,-4.6317,-0.6082999999999998,-4.3974,-0.8426,-4.3374,-0.9026000000000005,1,equilenin,OHC[3]=CHC[6]=C(C[8]=C(CH=CH@6)C[14]HC(CH2CH2@8)(C(CH2CH2@14)=O)CH3)CH=CH@3
1374,-5.28,3.53,205.108,-4.4056,-0.8744000000000005,-4.3003,-0.9797000000000002,-4.2021,-1.0779000000000005,-4.1974,-1.0826000000000002,1,equilin,OHC[3]=CHC[6]=C(CH=CH@3)C[12]HCH2CH2C[20](CH(CH2CH2C@20=O)C@12=CHCH2@6)CH3
1375,-3.96,3.69,205.764,-4.4577,0.49770000000000003,-4.4002,0.4401999999999999,-4.2788,0.3188000000000004,-4.2934,0.33340000000000014,1,estrone,OHC[3]=CHC[6]=C(CH=CH@3)C[12]HCH(C[16]HC(CH2CH2@12)(C(CH2CH2@16)=O)CH3)CH2CH2@6
1376,-1.99,3.17,118.868,-3.039,1.0490000000000002,-2.8596,0.8695999999999999,-2.9049,0.9149,-2.8289,0.8389,1,"5,6,7,8-tetrahydro-2-naphthol",OHC[3]=CHC[6]=C(CH=CH@3)CH2CH2CH2CH2@6
1377,-2.28,2.71,117.556,-2.5119,0.2319,-2.4512,0.17120000000000024,-2.4429,0.16290000000000004,-2.3798,0.09980000000000011,1,2-naphthol,OHC[3]=CHC[6]=C(CH=CH@3)CH=CHCH=CH@6
1378,-1.41,2.4,100.682,-2.1725,0.7625,-2.1365,0.7264999999999999,-2.0563,0.6462999999999999,-2.0281,0.6180999999999999,1,"3,4-xylenol",OHC[3]=CHC(=C(CH=CH@3)CH3)CH3
1379,-1.4,2.4,100.682,-2.1434,0.7434000000000003,-2.0977,0.6977000000000002,-1.977,0.5770000000000002,-1.9567,0.5567000000000002,1,"3,5-dimethylphenol",OHC[3]=CHC(=CHC(=CH@3)CH3)CH3
1380,-0.68,1.94,88.198,-1.5554,0.8753999999999998,-1.4925,0.8124999999999999,-1.4681,0.7880999999999999,-1.4409,0.7609,1,m-cresol,OHC[3]=CHC(=CHCH=CH@3)CH3
1381,0.81,0.76,80.021,-0.834,1.6440000000000001,-0.8475,1.6575000000000002,-0.7364,1.5464000000000002,-0.7583,1.5683,1,"1,3-benzenediol",OHC[3]=CHC(=CHCH=CH@3)OH
1382,-3.48,3.2,141.868,-3.1133,-0.3666999999999998,-3.061,-0.41900000000000004,-3.0596,-0.4203999999999999,-3.0021,-0.4779,1,p-phenylphenol,OHC[3]=CHCH=C(CH=CH@3)C[13]=CHCH=CHCH=CH@13
1383,-2.82,3.43,183.627,-3.6803,0.8603000000000001,-3.8466,1.0266000000000002,-3.4794,0.6594000000000002,-3.4625,0.6425000000000001,1,diphenylolpropane,OHC[3]=CHCH=C(CH=CH@3)C(CH3)(CH3)C[22]=CHCH=C(CH=CH@22)OH
1384,-2.41,3.17,125.65,-2.7879,0.3778999999999999,-2.8243,0.4142999999999999,-2.7043,0.2942999999999998,-2.6436,0.23360000000000003,1,p-t-butylphenol,OHC[3]=CHCH=C(CH=CH@3)C(CH3)(CH3)CH3
1385,-0.7,1.94,88.198,-1.5872,0.8872,-1.5342,0.8342,-1.4851,0.7851000000000001,-1.4556,0.7556,1,p-cresol,OHC[3]=CHCH=C(CH=CH@3)CH3
1386,-4.95,3.97,219.767,-4.2778,-0.6722000000000001,-4.4967,-0.4533000000000005,-4.2254,-0.7246000000000006,-4.287,-0.6630000000000003,1,dienestrol,OHC[3]=CHCH=C(CH=CH@3)CH(CH(C[17]=CHCH=C(CH=CH@17)OH)CH=CH2)CH=CH2
1387,-4.43,4.98,221.079,-4.7593,0.3292999999999999,-4.8879,0.4579000000000004,-4.4797,0.04970000000000052,-4.3964,-0.03359999999999985,1,hexestrol,OHC[3]=CHCH=C(CH=CH@3)CH(CH(CH2CH3)C[24]=CHCH=C(CH=CH@24)OH)CH2CH3
1388,-0.96,1.39,88.786,-1.2339,0.27390000000000003,-1.1101,0.15010000000000012,-1.2512,0.2912000000000001,-1.1345,0.1745000000000001,1,p-hydroxybenzaldehyde,OHC[3]=CHCH=C(CH=CH@3)CH=O
1389,-1.41,1.42,93.093,-1.2088,-0.20119999999999982,-1.0143,-0.39569999999999994,-1.1457,-0.2643,-0.9816,-0.4283999999999999,1,p-hydroxybenzoic acid,OHC[3]=CHCH=C(CH=CH@3)C(=O)OH
1390,-4.07,5.93,220.423,-5.1012,1.0312000000000001,-4.7912,0.7211999999999996,-4.7649,0.6948999999999996,-4.2865,0.21649999999999991,1,DES,OHC[3]=CHCH=C(CH=CH@3)C(=[S=I]C(CH2CH3)C[22]=CHCH=C(CH=CH@22)OH)CH2CH3
1391,-4.35,5.93,220.423,-5.1012,0.7512000000000008,-4.7912,0.44120000000000026,-4.7567,0.4067000000000007,-4.2863,-0.06369999999999987,1,DES,OHC[3]=CHCH=C(CH=CH@3)C(=[S=N]C(CH2CH3)C[22]=CHCH=C(CH=CH@22)OH)CH2CH3
1393,-0.17,0.64,80.021,-0.7606,0.5906,-0.8084,0.6384,-0.6673,0.49729999999999996,-0.7253,0.5552999999999999,1,"1,4-benzenediol",OHC[3]=CHCH=C(CH=CH@3)OH
1394,0,1.48,75.714,-0.9418,0.9418,-0.8606,0.8606,-0.9068,0.9068,-0.8487,0.8487,1,phenol,OHC[3]=CHCH=CHCH=CH@3
1395,-1.73,-0.38,151.726,-1.6111,-0.1189,-2.0084,0.2784,-1.3464,-0.38359999999999994,-1.6745,-0.05549999999999988,1,quinhydrone,OHC[3](CH=CHC(CH=CH@3)=O)C[14]=C(CH=CHC(=CH@14)OH)OH
1396,-2.32,2.71,120.836,-2.2725,-0.047499999999999876,-2.0998,-0.22019999999999973,-2.0542,-0.26580000000000004,-1.9533,-0.3666999999999998,1,borneol,OHC[3]HC[5](C(CH(CH2@3)CH2CH2@5)(CH3)CH3)CH3
1397,-4.02,3.48,219.56,-4.0167,-0.0032999999999994145,-4.0326,0.012600000000000833,-3.9131,-0.10689999999999955,-3.9097,-0.11029999999999962,1,testosterone,OHC[3]HC[5](CH(C[8]HCH(C[12](CH2CH2C(CH=C@12CH2CH2@8)=O)CH3)CH2CH2@5)CH2CH2@3)CH3
1399,-3.37,2.61,295.557,-3.2537,-0.11630000000000029,-3.619,0.2490000000000001,-3.3654,-0.0045999999999999375,-3.5595,0.18949999999999978,1,cholic acid,OHC[3]HC[5](CH(C[8]HCH(C[12](CH(CH2CH@8OH)CH2CH(CH2CH2@12)OH)CH3)CH2@3)CH2CH2CH@5CH(CH2CH2C(=O)OH)CH3)CH3
1400,-3.95,4.66,291.25,-4.3162,0.3662000000000001,-4.3387,0.38870000000000005,-4.4241,0.47409999999999997,-4.3072,0.35719999999999974,1,deoxycholic acid,OHC[3]HC[5](CH(C[8]HCH(C[12](CH(CH2CH(CH2CH2@12)OH)CH2CH2@8)CH3)CH2@3)CH2CH2CH@5CH(CH2CH2C(=O)OH)CH3)CH3
1401,-4.35,2.96,295.557,-3.3443,-1.0056999999999996,-3.5719,-0.7780999999999998,-3.4262,-0.9237999999999995,-3.4786,-0.8713999999999995,3,hyocholic acid,OHC[3]HC[5](CH(C[8]HCH(C[12](CH(CH(CH2@8)OH)CH2CH(CH2CH2@12)OH)CH3)CH2@3)CH2CH2CH@5CH(CH2CH2C(=O)OH)CH3)CH3
1402,-4.84,4.13,209.483,-4.3737,-0.4662999999999995,-4.2153,-0.6246999999999998,-4.1744,-0.6655999999999995,-4.0899,-0.7500999999999998,1,alpha-estradiol,OHC[3]HC[5](CH(C[8]HCH(CH2CH2@5)C[18]=C(CH=C(CH=CH@18)OH)CH2CH2@8)CH2CH2@3)CH3
1404,-3.59,2.08,224.523,-3.0833,-0.5066999999999999,-3.2529,-0.33709999999999996,-3.0131,-0.5768999999999997,-3.1541,-0.43589999999999973,1,hydroxyisoandrosterone,OHC[3]HC[5]HC[7](CH(CH2CH(CH2CH2@7)OH)CH2CH2CH@5C[31]HC(CH2@3)(C(CH2CH2@31)=O)CH3)CH3
1405,-3.82,5,291.25,-4.5935,0.7734999999999999,-4.6004,0.7803999999999998,-4.6269,0.8069000000000002,-4.4915,0.6715000000000004,4,Hyodesoxycholic acid,OHC[3]HC[5]HC(C[8]HCH(C[12]HC(CH(CH2CH2@12)CH(CH2CH2C(=O)OH)CH3)(CH2CH2@8)CH3)CH2@3)(CH2CH2CH(CH2@5)OH)CH3
1406,-4.35,3.82,295.557,-3.8514,-0.4985999999999997,-3.9878,-0.36219999999999963,-4.1266,-0.22339999999999982,-3.9903,-0.3596999999999997,1,hyocholic acid,OHC[3]HC[5]HC(C[8]HCH(C[12]HC(CH(CH2CH2@12)CH(CH2CH2C(=O)OH)CH3)(CH2CH2@8)CH3)CH@3OH)(CH2CH2CH(CH2@5)OH)CH3
1407,-3.64,4.66,291.25,-4.3895,0.7494999999999998,-4.4576,0.8176000000000001,-4.4446,0.8046000000000002,-4.3733,0.7333000000000003,1,hyodeoxycholic acid,OHC[3]HC[5]HCH(C[9](CH(CH2@3)CH2CH(CH2CH2@9)OH)CH3)CH2CH2C[38](CH@5CH2CH2CH@38CH(CH2CH2C(=O)OH)CH3)CH3
1410,-4.16,3.75,220.216,-4.0634,-0.09660000000000046,-4.041,-0.11899999999999977,-3.9788,-0.18120000000000003,-3.9276,-0.23240000000000016,1,androsterone,OHC[3]HCH2C[8]HC(C[11]HCH(C[15]HC(CH2CH2@11)(C(CH2CH2@15)=O)CH3)CH2CH2@8)(CH2CH2@3)CH3
