No,Expt.,ClogP,Tm,Polarizability,Predicted,Residual,Predicted,Residual,Predicted,Residual,Predicted,Residual,Name,SLN
333,-3.68,3.76,298,80.157,-3.7375,0.05749999999999966,-3.7602,0.08020000000000005,-3.7953,0.11529999999999996,-3.7866,0.1065999999999998,3-Methyl pentane  ,CH3CH2CH(CH2CH3)CH3
334,-1.42,1.97,298,93.229,-1.6093,0.18930000000000002,-1.6628,0.24280000000000013,-1.615,0.19500000000000006,-1.6722,0.2522,Methyl pentylketone  ,C(=O)(CH2CH2CH2CH2CH3)CH3
335,-3.03,1.99,506,265.558,-3.2806,0.2506000000000004,-3.2076,0.17759999999999998,-3.2388,0.2088000000000001,-3.1859,0.15590000000000037,Methyl prednisolone  ,C[1]H=CHC(=O)CH=C[9]C[s=N]H(CH3)CH2C[19:s=N]HC[21:s=I]HCH2CH2C[s=N](C(=O)CH2OH)(OH)C[s=I]@21(CH3)CH2CH(OH)C[s=I]H@19C[s=N]@1@9CH3
336,0.04,0.69,298,59.496,-0.1893,0.2293,-0.2069,0.2469,-0.0676,0.1076,-0.0511,0.0911,2-Methyl propanol  ,CH2(CH(CH3)CH3)OH
337,-0.14,0.71,298,60.084,-0.4417,0.30169999999999997,-0.4578,0.31779999999999997,-0.3697,0.22969999999999996,-0.3999,0.25989999999999996,Methyl propionate  ,C(CH2CH3)(=O)OCH3
338,-0.39,0.98,298,59.496,-0.1922,-0.1978,-0.1602,-0.2298,-0.1937,-0.1963,-0.1633,-0.2267,Methyl propyl ether  ,O(CH2CH2CH3)CH3
339,-0.19,0.91,298,68.261,-0.6958,0.5058,-0.7727,0.5827,-0.6761,0.48610000000000003,-0.753,0.563,Methyl propyl ketone  ,C(=O)(CH2CH2CH3)CH3
340,-0.24,1.15,298,71.98,-0.3848,0.14479999999999998,-0.5006,0.26060000000000005,-0.3785,0.1385,-0.4302,0.19020000000000004,Methyl-t-Butyl ether  ,O(C(CH3)(CH3)CH3)CH3
341,-3.97,4.02,434,232.044,-4.3198,0.34979999999999967,-4.3131,0.3431000000000002,-4.3009,0.3309000000000002,-4.2412,0.2711999999999999,17-Methyl testosterone  ,C[1](CH2CH2C[8:s=N](C(=CH@1)CH2CH2C[18:s=N]HC[20:s=I]HCH2CH2C[s=I](OH)(C[s=I]@20(CH3)CH2CH2C[s=I]H@18@8)CH3)CH3)=O
342,0.11,0.82,298,65.198,-0.3951,0.5051,-0.4133,0.5233,-0.3219,0.4319,-0.4055,0.5155000000000001,2-Methyl tetrahydrofuran  ,O[1]CH(CH2CH2CH2@1)CH3
343,-1.36,1.77,298,85.052,-1.3223,-0.03770000000000007,-1.2965,-0.06350000000000011,-1.291,-0.06900000000000017,-1.2809,-0.07910000000000017,Methyl valerate  ,C(CH2CH2CH2CH3)(=O)OCH3
344,-6.17,6.19,311,184.336,-4.8375,-1.3324999999999996,-4.9121,-1.2579000000000002,-4.7952,-1.3747999999999996,-4.8788,-1.2912,Myristyl Alcohol  ,CH2(CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3)OH
345,-8.6,5.91,614,196.933,-6.7392,-1.8607999999999993,-6.6924,-1.9075999999999995,-6.7552,-1.8447999999999993,-6.6511,-1.9489,Naphthacene  ,C[1]HCH=CHCH=C[9]CH=C[12]CH=C[15]CH=CHCH=CHC@15=CHC@12=CHC=@1@9
346,-3.6,3.45,353,113.249,-3.3159,-0.2841,-3.2727,-0.32730000000000015,-3.3574,-0.24259999999999993,-3.276,-0.3240000000000003,Naphthalene  ,C[1]HCH=CHCH=C[9]CH=CHCH=CHC=@1@9
347,-1.96,1.73,298,103.909,-2.0339,0.07390000000000008,-2.1267,0.16670000000000007,-2.1129,0.1528999999999998,-2.2078,0.24780000000000024,o-Nitroanisole  ,CH3OC[6]C(=CHCH=CHCH=@6)N[+1](=O)O[-1]
348,-2.41,2.03,327,103.909,-2.0719,-0.3381000000000003,-2.0519,-0.3581000000000003,-2.142,-0.26800000000000024,-2.1261,-0.28390000000000004,p-Nitroanisole  ,CH3OC[6]CH=CHC(=CHCH=@6)N[+1](=O)O[-1]
349,-1.83,1.95,278,87.118,-1.791,-0.039000000000000146,-1.7623,-0.0677000000000001,-1.8517,0.02169999999999983,-1.8536,0.023599999999999843,Nitrobenzene  ,C[1](CH=CHCH=CHCH=@1)N[+1](=O)O[-1]
350,-0.22,0.34,298,45.932,-0.2303,0.010300000000000004,-0.2909,0.07089999999999999,-0.25,0.03,-0.3257,0.10569999999999999,Nitroethane  ,CH3CH2N[+1](=O)O[-1]
351,0.26,-0.2,298,33.448,0.162,0.098,0.0949,0.16510000000000002,0.1939,0.06610000000000002,0.1261,0.13390000000000002,Nitromethane  ,CH3N[+1](=O)O[-1]
352,-0.8,0.87,298,58.416,-0.6651,-0.13490000000000002,-0.6928,-0.10720000000000007,-0.7178,-0.08220000000000005,-0.7731,-0.026900000000000035,1-Nitropropane  ,CH2(CH2CH3)N[+1](=O)O[-1]
353,-0.62,0.68,298,58.416,-0.5501,-0.06989999999999996,-0.6714,0.0514,-0.5902,-0.02980000000000005,-0.7256,0.10560000000000003,2-Nitropropane  ,CH3CH(CH3)N[+1](=O)O[-1]
354,-2.46,2.41,288,99.602,-2.3766,-0.08340000000000014,-2.3645,-0.09549999999999992,-2.3312,-0.12880000000000003,-2.3713,-0.08869999999999978,m-Nitrotoluene  ,C[1](CH=C(CH=CHCH=@1)N[+1](=O)O[-1])CH3
355,-2.31,2.41,269,99.602,-2.3496,0.03960000000000008,-2.3279,0.017900000000000027,-2.3566,0.04659999999999975,-2.3702,0.06020000000000003,o-Nitrotoluene  ,C[1](C(=CHCH=CHCH=@1)N[+1](=O)O[-1])CH3
356,-10.26,7.79,479,256.055,-10.1294,-0.13059999999999938,-10.4531,0.19309999999999938,-10.0285,-0.23150000000000048,-10.2456,-0.01440000000000019,"2,2',3,3',4,4',5,5',6-Nonachlorobiphenyl  ",C[1](C(=C(C(=C(C=@1Cl)Cl)Cl)Cl)Cl)C[12]C(=C(C(=C(CH=@12)Cl)Cl)Cl)Cl
357,-10.41,7.76,455,256.055,-10.1192,-0.29080000000000084,-10.4531,0.04309999999999903,-9.8073,-0.6027000000000005,-9.9072,-0.5028000000000006,"2,2',3,3',4,5,5',6,6'-Nonachlorobiphenyl  ",C[1](C(=C(C(=C(C=@1Cl)Cl)Cl)Cl)Cl)C[12]C(=C(CH=C(C=@12Cl)Cl)Cl)Cl
358,-5.05,5.03,298,116.953,-4.4308,-0.6192000000000002,-4.4565,-0.5934999999999997,-4.5185,-0.5314999999999994,-4.5724,-0.4775999999999998,1-Nonene  ,CH2=CHCH2CH2CH2CH2CH2CH2CH3
359,-4.24,4.19,298,112.945,-3.3959,-0.8441000000000001,-3.2723,-0.9677000000000002,-3.4094,-0.8306,-3.2941,-0.9459000000000004,1-Nonyne  ,CH#CCH2CH2CH2CH2CH2CH2CH3
360,-4.93,3.38,476,227.38,-4.8268,-0.10319999999999929,-5.0135,0.08349999999999991,-4.5423,-0.3876999999999997,-4.6993,-0.23069999999999968,Norethindrone  ,C[1](CH2CH2C[8:s=N]HC(=CH@1)CH2CH2C[19:s=N]HC[21:s=I]HCH2CH2C[s=N](OH)(C#CH)C[s=I]@21(CH3)CH2CH2C[s=I]H@19@8)=O
361,-9.16,7.49,429,242.889,-9.4461,0.28609999999999935,-9.686,0.5259999999999998,-9.4365,0.2765000000000004,-9.6256,0.46560000000000024,"2,2',3,3',4,4',5,5'-Octachlorobiphenyl  ",C[1](C(=C(C(=C(CH=@1)Cl)Cl)Cl)Cl)C[12]C(=C(C(=C(CH=@12)Cl)Cl)Cl)Cl
362,-9.15,7.41,433,242.889,-9.4188,0.2687999999999988,-9.686,0.5359999999999996,-9.1567,0.006700000000000372,-9.2286,0.07859999999999978,"2,2',3,3',5,5',6,6'-octachlorobiphenyl  ",C[1](C(=C(CH=C(C=@1Cl)Cl)Cl)Cl)C[12]C(=C(CH=C(C=@12Cl)Cl)Cl)Cl
363,-11.59,7.22,531,240.414,-10.0408,-1.549199999999999,-10.2855,-1.304499999999999,-10.1038,-1.4862000000000002,-10.4009,-1.1890999999999998,Octachlorodibenzofuran  ,O[1]C[2]C(C[4]C@1=C(C(=C(C=@4Cl)Cl)Cl)Cl)=C(C(=C(C=@2Cl)Cl)Cl)Cl
364,-12.79,8.41,595,244.721,-10.5877,-2.2022999999999993,-10.5,-2.289999999999999,-10.6265,-2.163499999999999,-10.6654,-2.124599999999999,Octachlorodibenzo-p-dioxin  ,C[1]C(OC[4]C(O@1)=C(C(=C(C=@4Cl)Cl)Cl)Cl)=C(C(=C(C=@1Cl)Cl)Cl)Cl
365,-10.14,7.91,411,247.196,-9.7351,-0.40490000000000137,-9.9064,-0.23360000000000092,-9.7854,-0.35460000000000136,-9.9095,-0.23050000000000104,"2,2',3,4,4',5,5',6-Octachlorodiphenyl ether  ",O(C[2]C(=C(C(=C(C=@2Cl)Cl)Cl)Cl)Cl)C[13]C(=CHC(=C(CH=@13)Cl)Cl)Cl
366,-10.13,8.18,399,247.196,-9.8272,-0.3028000000000013,-9.9064,-0.22360000000000113,-9.9783,-0.15169999999999995,-10.0427,-0.08730000000000082,"2,2',3,3',4,4',5,5'-Octachlorodiphenyl ether  ",O(C[2]C(=C(C(=C(CH=@2)Cl)Cl)Cl)Cl)C[13]C(=C(C(=C(CH=@13)Cl)Cl)Cl)Cl
367,-10.1,8.02,478,247.196,-9.7726,-0.327399999999999,-9.9064,-0.1936,-9.8365,-0.2635000000000005,-9.9269,-0.1730999999999998,"2,2',3,3',4,5,5',6'-Octachlorodiphenyl ether  ",O(C[2]C(=C(C(=C(CH=@2)Cl)Cl)Cl)Cl)C[13]C(=C(CH=C(C=@13Cl)Cl)Cl)Cl
368,-3.92,0.4,232,51.943,-2.2998,-1.6202,-3.099,-0.8209999999999997,-1.9471,-1.9728999999999999,-2.6472,-1.2727999999999997,Octafluorocyclobutane  ,C[1](C(C(C@1(F)F)(F)F)(F)F)(F)F
369,-5.24,5.01,298,105.125,-4.5776,-0.6623999999999999,-4.5838,-0.6562000000000001,-4.5704,-0.6696,-4.6201,-0.6199000000000003,Octane  ,CH3CH2CH2CH2CH2CH2CH2CH3
370,-2.39,3,298,109.432,-2.1752,-0.21480000000000032,-2.1274,-0.26259999999999994,-2.1131,-0.2768999999999999,-2.0359,-0.3541000000000003,1-Octanol  ,CH2(CH2CH2CH2CH2CH2CH2CH3)OH
371,-2.09,2.82,298,109.432,-1.9499,-0.1400999999999999,-1.945,-0.1449999999999998,-1.8733,-0.2166999999999999,-1.8722,-0.21779999999999977,2-Octanol  ,CH3CH(CH2CH2CH2CH2CH2CH3)OH
372,-4.44,4.5,298,104.469,-3.9964,-0.44360000000000044,-4.0009,-0.4391000000000007,-4.1149,-0.32510000000000083,-4.1171,-0.32290000000000063,1-Octene  ,CH2=CHCH2CH2CH2CH2CH2CH3
373,-3.66,3.65,298,100.461,-2.932,-0.7280000000000002,-2.8114,-0.8486000000000002,-2.9314,-0.7286000000000001,-2.8151,-0.8449,1-Octyne  ,CH#CCH2CH2CH2CH2CH2CH3
374,-3.17,3.56,298,118.197,-2.8249,-0.34509999999999996,-2.8594,-0.3106,-2.9206,-0.24940000000000007,-2.9567,-0.21329999999999982,Pelargonaldehyde  ,CH(CH2CH2CH2CH2CH2CH2CH2CH3)=O
375,-5.66,4.6,357,137.237,-5.6527,-0.007299999999999862,-5.7782,0.11819999999999986,-5.7799,0.11989999999999945,-5.9059,0.24589999999999979,Pentachlorobenzene  ,C[1](C(=C(C(=C(CH=@1)Cl)Cl)Cl)Cl)Cl
376,-7.21,6.21,373,203.391,-7.2165,0.00649999999999995,-7.3134,0.10339999999999971,-7.1219,-0.08809999999999985,-7.1826,-0.02740000000000009,"2,2',3,4,5-Pentachlorobiphenyl  ",C[1](C(=C(C(=C(CH=@1)Cl)Cl)Cl)Cl)C[12]C(=CHCH=CHCH=@12)Cl
377,-7.91,6.32,385,203.391,-7.1795,-0.7305000000000001,-7.2298,-0.6802000000000001,-7.1126,-0.7974000000000006,-7.1433,-0.7667000000000002,"2,2',3,4,5'-Pentachlorobiphenyl  ",C[1](C(=C(C(=CHCH=@1)Cl)Cl)Cl)C[12]C(=CHCH=C(CH=@12)Cl)Cl
378,-7.92,6.04,397,203.391,-7.3396,-0.5804,-7.5165,-0.4035000000000002,-7.2124,-0.7076000000000002,-7.3154,-0.6045999999999996,"2,3,4,5,6-Pentachlorobiphenyl  ",C[1](C(=C(C(=C(C=@1Cl)Cl)Cl)Cl)Cl)C[12]CH=CHCH=CHCH=@12
379,-7.43,6.26,373,203.391,-7.2336,-0.19639999999999969,-7.3134,-0.11660000000000004,-7.0155,-0.4144999999999994,-7.0073,-0.42269999999999985,"2,2',3,4,6-Pentachlorobiphenyl  ",C[1](C(=C(C(=CHC=@1Cl)Cl)Cl)Cl)C[12]C(=CHCH=CHCH=@12)Cl
380,-7.32,6.51,358,203.391,-7.2444,-0.07560000000000056,-7.2298,-0.09020000000000028,-6.9221,-0.3978999999999999,-6.7944,-0.5255999999999998,"2,2',4,6,6'-Pentachlorobiphenyl  ",C[1](C(=CHC(=CHC=@1Cl)Cl)Cl)C[12]C(=CHCH=CHC=@12Cl)Cl
381,-7.05,6.27,392,203.391,-7.2264,0.1764000000000001,-7.3015,0.25150000000000006,-7.1277,0.0777000000000001,-7.1585,0.10850000000000026,"2,2',3,3',4-Pentachlorobiphenyl  ",C[1](C(=C(C(=CHCH=@1)Cl)Cl)Cl)C[12]C(=C(CH=CHCH=@12)Cl)Cl
382,-7.39,6.42,382,203.391,-7.2456,-0.14440000000000008,-7.2656,-0.12439999999999962,-7.3814,-0.008599999999999497,-7.4703,0.08030000000000026,"2,3',4,4',5-Pentachlorobiphenyl  ",C[1](C(=CHC(=C(CH=@1)Cl)Cl)Cl)C[12]CH=C(C(=CHCH=@12)Cl)Cl
383,-9.16,6.8,469,200.916,-8.03,-1.1300000000000008,-7.8322,-1.3277999999999999,-8.2741,-0.8858999999999995,-8.2696,-0.8903999999999996,"2,3,4,7,8-Pentachlorodibenzofuran  ",O[1]C[2]C(C[4]C@1=CHC(=C(CH=@4)Cl)Cl)=CHC(=C(C=@2Cl)Cl)Cl
384,-9.48,7.11,468,205.223,-8.3129,-1.1670999999999996,-8.0909,-1.389100000000001,-8.4553,-1.024700000000001,-8.398,-1.0820000000000007,"1,2,3,4,7-Pentachlorodibenzo-p-dioxin  ",C[1]C(OC[4]C(O@1)=CHC(=CHCH=@4)Cl)=C(C(=C(C=@1Cl)Cl)Cl)Cl
385,-7.44,6.66,339,207.698,-7.4456,0.005599999999999383,-7.4586,0.018599999999999284,-7.5723,0.13229999999999986,-7.6131,0.1730999999999998,"2,2',3,4,4'-Pentachlorodiphenyl ether  ",O(C[2]C(=C(C(=CHCH=@2)Cl)Cl)Cl)C[13]C(=CHC(=CHCH=@13)Cl)Cl
386,-7.67,6.86,338,207.698,-7.5138,-0.15620000000000012,-7.4586,-0.21140000000000025,-7.6668,-0.0031999999999996476,-7.6502,-0.01980000000000004,"2,3,3',4,4'-Pentachlorodiphenyl ether  ",O(C[2]C(=C(C(=CHCH=@2)Cl)Cl)Cl)C[13]CH=C(C(=CHCH=@13)Cl)Cl
387,-2.6,3.2,298,96.051,-3.6701,1.0701,-3.7768,1.1768,-3.7457,1.1456999999999997,-3.7911,1.1911,Pentachloroethane  ,C(CH(Cl)Cl)(Cl)(Cl)Cl
388,-0.44,-2.36,533,84.901,1.3818,-1.8217999999999999,1.0919,-1.5319,1.412,-1.8519999999999999,1.2024,-1.6423999999999999,Pentaerythritol  ,OHCH2C(CH2OH)(CH2OH)CH2OH
389,-4,4.52,323,133.827,-5.1885,1.1885000000000003,-5.4481,1.4481000000000002,-5.0946,1.0945999999999998,-5.2956,1.2956000000000003,Pentamethylbenzene  ,C[1](C(=C(C(=C(CH=@1)CH3)CH3)CH3)CH3)CH3
390,-3.18,3.41,298,67.673,-3.4048,0.22479999999999967,-3.3404,0.16039999999999965,-3.4412,0.26119999999999965,-3.3971,0.21709999999999985,Pentane  ,CH3CH2CH2CH2CH3
391,-0.6,3.25,298,127.618,-2.4319,1.8319,-2.3226,1.7226,-2.4389,1.8388999999999998,-2.2393,1.6393,1-Mentanol  ,C[1]H(CH2CH2CH2C(CH2@1)(CH3)CH(CH3)CH3)OH
392,-0.29,3.2,298,127.618,-2.3391,2.0491,-2.2181,1.9281000000000001,-2.3536,2.0636,-2.2022,1.9122,2-Mentanol  ,C[1]H(CH2CH2CH2CH(CH@1CH(CH3)CH3)CH3)OH
393,-0.24,3.25,298,127.618,-2.2991,2.0591,-2.1725,1.9324999999999999,-2.2834,2.0434,-2.1597,1.9197,3-Mentanol  ,C[1](CH2CH2CH2CH(CH2@1)CH3)(CH(CH3)CH3)OH
394,-2.68,2.9,298,67.017,-2.5373,-0.14270000000000005,-2.4801,-0.19989999999999997,-2.6294,-0.0506000000000002,-2.5543,-0.12570000000000014,1-Pentene  ,CH2=CHCH2CH2CH3
395,-2.54,2.89,298,67.017,-2.5558,0.015800000000000036,-2.4982,-0.04179999999999984,-2.5137,-0.02629999999999999,-2.4468,-0.09319999999999995,Trans-2-pentene  ,CH3CH=[S=N]CHCH2CH3
396,-4.64,4.8,298,133.827,-4.4792,-0.16080000000000005,-4.5542,-0.08579999999999988,-4.5059,-0.1341000000000001,-4.6001,-0.03989999999999938,Pentylbenzene  ,C[1](CH=CHCH=CHCH=@1)CH2CH2CH2CH2CH3
397,-1.64,2.06,298,63.009,-1.5585,-0.0814999999999999,-1.4839,-0.1560999999999999,-1.5232,-0.11679999999999979,-1.4462,-0.19379999999999997,1-Pentyne  ,CH#CCH2CH2CH3
398,-8.79,6.4,551,214.463,-7.768,-1.0219999999999994,-7.7176,-1.0723999999999991,-7.7677,-1.0222999999999995,-7.6228,-1.1671999999999993,Perylene  ,C[1]HCH=CHC[7]=CHCH=CHC[14]C[15]=CHCH=CHC[22]CH=CHCH=C(C@15=@22)C=@1C@7=@14
399,-2.3,1.63,408,135.964,-1.9233,-0.3766999999999998,-1.9777,-0.3222999999999998,-2.0901,-0.20989999999999975,-2.2151,-0.08489999999999975,Phenacetin  ,CH3CH2OC[9]=CHCH=C(NHC(CH3)=O)CH=CH@9
400,-5.26,4.68,372,155.091,-5.0551,-0.20489999999999942,-5.0161,-0.2439,-5.1315,-0.12849999999999984,-5.0731,-0.18689999999999962,Phenanthrene  ,C[1]HCH=CHCH=C[9]C[10]=CHCH=CHCH=C@10CH=CHC=@1@9
401,-0.7,1.16,298,104.989,-1.0607,0.3607,-1.1761,0.47609999999999997,-1.0299,0.3299000000000001,-1.085,0.385,2-Phenoxyethanol  ,CH2(CH2OC[8]CH=CHCH=CHCH=@8)OH
402,-2.31,3.16,380,238.795,-3.9246,1.6145999999999998,-4.1827,1.8726999999999996,-3.8505,1.5404999999999998,-4.1221,1.8120999999999996,Phenylbutazone  ,O=C[2]CH(CH2CH2CH2CH3)C(N(N@2C[21]CH=CHCH=CHCH=@21)C[32]CH=CHCH=CHCH=@32)=O
403,-0.92,1.38,298,100.682,-1.1874,0.26739999999999997,-1.3266,0.40659999999999996,-1.0584,0.13839999999999997,-1.1608,0.24080000000000001,1-Phenylethanol  ,CH(CH3)(C[7]CH=CHCH=CHCH=@7)OH
404,-0.4,1.03,298,88.198,-0.8751,0.47509999999999997,-0.9628,0.5628,-0.695,0.29499999999999993,-0.7283,0.3282999999999999,Phenylmethanol  ,CH2(OH)C[6]CH=CHCH=CHCH=@6
405,-2.92,-1.73,501,117.003,-0.9444,-1.9756,-1.2221,-1.6979,-0.8146,-2.1054,-1.023,-1.897,Phthalamide  ,C(C[2]C(C(=O)NH2)=CHCH=CHCH=@2)(=O)NH2
406,-2.38,1.07,413,97.599,-1.8924,-0.4875999999999998,-1.7885,-0.5914999999999999,-1.7525,-0.6275,-1.681,-0.6989999999999998,Phthalonitrile  ,C(C[2]C(C#N)=CHCH=CHCH=@2)#N
407,-3.18,1.49,513,253.074,-2.9963,-0.18369999999999997,-2.9502,-0.2298,-2.916,-0.26400000000000023,-2.9095,-0.2705000000000002,Prednisolone  ,C[1]H=CHC(=O)CH=C[9]CH2CH2C[16:s=N]HC[18:s=I]HCH2CH2C[s=N](C(=O)CH2OH)(OH)C[s=I]@18(CH3)CH2CH(OH)C[s=I]H@16C[s=N]@1@9CH3
408,-4.42,4.04,404,240.809,-4.7341,0.3140999999999998,-4.8244,0.40439999999999987,-4.6844,0.2644000000000002,-4.7449,0.3249000000000004,Progesterone  ,C[1]H2CH2C(=O)CH=C[11]CH2CH2C[18:s=N]HC[20:s=I]HCH2CH2C[s=I]H(C(=O)CH3)C[s=I]@20(CH3)CH2CH2C[s=I]H@18C[s=N]@1@11CH3
409,-2.84,2.35,298,42.705,-2.6036,-0.23639999999999972,-2.4852,-0.3548,-2.6585,-0.18149999999999977,-2.5484,-0.29159999999999986,Propane  ,CH3CH2CH3
410,0.58,0.37,298,43.293,0.004,0.576,-0.049,0.629,0.0464,0.5336,-0.0069,0.5869,Propionaldehyde  ,CH(CH2CH3)=O
411,0.28,0.0842,298,43.317,-0.0352,0.31520000000000004,-0.0725,0.35250000000000004,0.0075,0.2725,-0.0644,0.34440000000000004,Propionitrile  ,C(CH2CH3)#N
412,-0.72,1.24,298,72.568,-0.8085,0.08850000000000002,-0.8191,0.09910000000000008,-0.7936,0.0736,-0.8204,0.10040000000000004,Propyl acetate  ,C(CH3)(=O)OCH2CH2CH3
413,-3.37,3.74,298,108.859,-3.495,0.125,-3.5337,0.16369999999999996,-3.479,0.10899999999999999,-3.5241,0.15409999999999968,Propyl benzene  ,C[1](CH=CHCH=CHCH=@1)CH2CH2CH3
414,-2.67,3.26,298,126.238,-2.5146,-0.15539999999999976,-2.2935,-0.37650000000000006,-2.5594,-0.11059999999999981,-2.3728,-0.29720000000000013,Propyl benzoate  ,C(C[2]CH=CHCH=CHCH=@2)(=O)OCH2CH2CH3
415,-1.92,2.3,298,97.536,-1.6039,-0.3160999999999998,-1.5505,-0.36949999999999994,-1.6085,-0.3114999999999999,-1.5915,-0.3285,Propyl butyrate  ,C(CH2CH2CH3)(=O)OCH2CH2CH3
416,-0.59,0.13,298,40.23,0.1152,-0.7051999999999999,0.101,-0.691,0.2867,-0.8767,0.1568,-0.7467999999999999,Propylene oxide  ,C[1]H2CH(CH3)O@1
417,-0.49,0.83,298,60.084,-0.1735,-0.3165,-0.2556,-0.2344,-0.2446,-0.24539999999999998,-0.2667,-0.2233,Propyl formate  ,CH(=O)OCH2CH2CH3
418,-1.34,1.86,298,84.464,-0.8632,-0.4768000000000001,-0.8843,-0.4557000000000001,-0.8478,-0.4922000000000001,-0.8756,-0.46440000000000003,Propyl isopropyl ether  ,O(CH(CH3)CH3)CH2CH2CH3
419,-4.23,-0.7,429,53.019,0.1002,-4.3302000000000005,0.0499,-4.2799000000000005,0.0804,-4.3104000000000005,0.056,-4.2860000000000005,Propyzamide  ,C(CH2CH3)(=O)NH2
420,-6.18,5.17,423,172.621,-6.1104,-0.06959999999999944,-6.0734,-0.10659999999999936,-6.0501,-0.12990000000000013,-5.9643,-0.2157,Pyrene  ,C[1]HCH=CHC[7]=CHCH=C[12]CH=CHCH=C[19]CH=CHC=@1C@7=C@12@19
421,-0.56,0.27,386,73.239,-1.2276,0.6676,-1.2008,0.6408,-1.5662,1.0062,-1.2713,0.7113,Quinone  ,C[1](=O)CH=CHC(=O)CH=CH@1
422,-2.61,2.7,243,95.719,-2.3718,-0.23819999999999997,-2.3906,-0.21939999999999982,-2.5103,-0.0996999999999999,-2.4983,-0.11169999999999991,Styrene  ,CH2=CHC[6]CH=CHCH=CHCH=@6
423,-1.6,1.61,298,93.9,-1.5023,-0.09770000000000012,-1.4908,-0.10920000000000019,-1.382,-0.2180000000000002,-1.484,-0.1160000000000001,Styrene oxide  ,C[1]H2CH(C[6]CH=CHCH=CHCH=@6)O@1
424,-4.02,3.48,428,219.56,-4.0167,-0.0032999999999994145,-4.0326,0.012600000000000833,-3.9515,-0.06849999999999978,-3.9394,-0.08059999999999956,Testosterone  ,C[1](CH2CH2C[8:s=N](C(=CH@1)CH2CH2C[18:s=N]HC[20:s=I]HCH2CH2C[s=I]H(OH)C[s=I]@20(CH3)CH2CH2C[s=I]H@18@8)CH3)=O
425,-4.08,3.48,428,219.56,-4.0167,-0.06329999999999991,-4.0326,-0.047399999999999665,-3.9199,-0.1600999999999999,-3.929,-0.15100000000000025,Testosterone  ,C[1](CH2CH2C[8](C[9]HCH2CH2C[17](CH(CH2CH2CH@17CH@9CH2CH2C@8=CH@1)OH)CH3)CH3)=O
426,-8.06,6.52,416,220.489,-6.582,-1.4780000000000006,-6.6616,-1.3984000000000005,-6.2799,-1.780100000000001,-6.2772,-1.7828000000000008,"2,2',5,5'-Tetrabromobiphenyl  ",C[1](C(=CHCH=C(CH=@1)Br)Br)C[12]C(=CHCH=C(CH=@12)Br)Br
427,-2.72,4.12,298,113.149,-3.873,1.153,-3.7593,1.0393,-3.801,1.081,-3.5881,0.8680999999999996,"1,1,2,2-Tetrabromoethane  ",CH(CH(Br)Br)(Br)Br
428,-3.14,3.57,363,100.665,-3.7688,0.6288,-3.9729,0.8329,-3.3672,0.22719999999999985,-3.3213,0.1812999999999998,Tetrabromomethane  ,C(Br)(Br)(Br)Br
429,-5.26,4.6,361,140.862,-5.2101,-0.049900000000000055,-5.157,-0.10299999999999976,-5.257,-0.0030000000000001137,-5.1705,-0.08950000000000014,"2,4,3,5-Tetrachloroanisole  ",CH3OC[6]C(=C(C(=C(CH=@6)Cl)Cl)Cl)Cl
430,-5.13,4.45,357,140.862,-5.1589,0.028900000000000148,-5.157,0.027000000000000135,-5.2016,0.07160000000000011,-5.1717,0.041700000000000514,"2,4,5,6-Tetrachloroanisole  ",CH3OC[6]C(=CHC(=C(C=@6Cl)Cl)Cl)Cl
431,-4.7,4.18,319,124.071,-4.7666,0.06660000000000021,-4.814,0.11399999999999988,-4.8907,0.19069999999999965,-4.9616,0.2615999999999996,"1,2,3,4-Tetrachlorobenzene  ",C[1](C(=C(C(=CHCH=@1)Cl)Cl)Cl)Cl
432,-4.68,4.31,327,124.071,-4.8109,0.13090000000000046,-4.814,0.13400000000000034,-4.9925,0.3125,-5.0424,0.36240000000000006,"1,2,3,5-Tetrachlorobenzene  ",C[1](C(=C(CH=C(CH=@1)Cl)Cl)Cl)Cl
433,-5.47,4.23,412,124.071,-4.7836,-0.6863999999999999,-4.814,-0.6559999999999997,-4.9801,-0.48989999999999956,-5.0617,-0.40829999999999966,"1,2,4,5-Tetrachlorobenzene  ",C[1](C(=CHC(=C(CH=@1)Cl)Cl)Cl)Cl
434,-7.99,7.07,360,215.193,-7.2251,-0.7648999999999999,-7.0971,-0.8929,-7.1255,-0.8645000000000005,-6.8976,-1.0924000000000005,"2,2',4,6'-Tetrachlorobenzyl 3-toluene  ",C[1](C(=C(C(=CHCH=@1)Cl)CH3)Cl)CH2C[18]C(=CHCH=CHC=@18Cl)Cl
435,-7.4,7.07,349,215.193,-7.2251,-0.17490000000000006,-7.0971,-0.30290000000000017,-7.2264,-0.17360000000000042,-7.0582,-0.3418000000000001,"2,2',4,4'-Tetrachlorobenzyl 3-toluene  ",C[1](C(=C(C(=CHCH=@1)Cl)CH3)Cl)CH2C[18]C(=CHC(=CHCH=@18)Cl)Cl
436,-8.03,6.9,348,215.193,-7.1032,-0.9267999999999992,-7.0258,-1.004199999999999,-7.1278,-0.9021999999999997,-7.0268,-1.0031999999999996,"2,2',5,5'-Tetrachlorobenzyl 4-toluene  ",C[1](C(=CHC(=C(CH=@1)Cl)CH3)Cl)CH2C[18]C(=CHCH=C(CH=@18)Cl)Cl
