MolLogP,MolWt,NumRotatableBonds,num_aromatic_atoms,num_heavy_atoms,Aromatic_Proportion,valence_electrons,num_aromatic_rings,exact_MolWt,heavyatomWt,LASA
1.3743000000000003,239.252,1.0,10,16,0.625,84,2,239.025228768,230.17999999999995,91.8758281104815
0.7248999999999999,168.148,2.0,6,12,0.5,64,1,168.042258736,160.08399999999997,68.70551070492198
1.8408,291.332,4.0,12,20,0.6,104,2,291.06776227600005,278.228,116.46005189497566
0.9993,201.247,2.0,6,13,0.4615384615384615,72,1,201.045964212,190.15899999999996,77.54975702853417
1.0916,196.158,3.0,6,14,0.4285714285714285,74,1,196.037173356,188.09399999999997,79.55128639667323
1.6687,223.253,1.0,10,15,0.6666666666666666,78,2,223.030314148,214.18099999999995,87.0815943582855
1.6687,223.253,1.0,10,15,0.6666666666666666,78,2,223.030314148,214.18099999999995,87.08159435828551
0.5239999999999998,223.228,4.0,6,16,0.375,86,1,223.084457896,210.12399999999997,92.71748757956762
-1.0185999999999995,236.274,2.0,6,14,0.4285714285714285,78,1,235.992548736,228.20999999999998,81.63273629835255
3.071140000000001,262.33,3.0,12,18,0.6666666666666666,94,2,262.066365308,248.21799999999993,107.16632904170571
-0.5371999999999997,238.243,5.0,6,17,0.3529411764705882,92,1,238.095356928,224.13099999999994,98.05737827658034
2.8907000000000007,279.29900000000004,3.0,16,21,0.7619047619047619,104,3,279.100776656,266.195,121.16427156114109
2.4637000000000016,191.23,3.0,6,14,0.4285714285714285,74,1,191.094628656,178.12599999999998,83.1071920295799
1.5757,182.179,3.0,6,13,0.4615384615384615,70,1,182.06914218,172.099,75.26769899730958
2.739200000000001,208.257,5.0,6,15,0.4,82,1,208.109944372,192.12899999999996,89.69035688762328
3.129300000000001,222.284,6.0,6,16,0.375,88,1,222.125594436,204.13999999999996,96.0552990020199
-0.5671000000000002,200.219,2.0,6,13,0.4615384615384615,70,1,200.025563116,192.15499999999997,75.39842462037784
2.725000000000002,212.252,2.0,12,16,0.75,80,2,212.094963004,200.15599999999995,93.88288637502646
3.5194000000000027,236.311,7.0,6,17,0.3529411764705882,94,1,236.1412445,216.15099999999995,102.4202411164165
0.7199000000000002,216.214,3.0,6,14,0.4285714285714285,76,1,216.009244356,208.14999999999995,81.06499068788146
3.139000000000002,253.301,4.0,12,19,0.631578947368421,96,2,253.11027872,238.18099999999993,111.87362077752654
-0.1127999999999995,208.217,4.0,6,15,0.4,80,1,208.084792244,196.12099999999995,86.8982024099877
3.5847200000000026,304.35200000000003,7.0,6,19,0.3157894736842105,108,1,304.10105016200004,283.184,119.51079978829642
3.829600000000003,272.348,6.0,6,20,0.3,106,1,272.15247788,252.18799999999996,119.19451343527084
3.0471000000000013,300.3210000000001,2.0,22,23,0.9565217391304348,110,4,300.101111004,288.22499999999997,131.26737008719007
3.4853000000000023,343.471,10.0,10,25,0.4,136,2,343.22597716800004,314.23900000000003,149.93184207390343
3.7959000000000014,317.435,5.0,12,21,0.5714285714285714,108,2,317.05442072,302.31500000000005,133.14574557816076
2.0445,298.393,4.0,11,19,0.5789473684210527,102,2,298.055817688,284.28099999999995,115.28196524249593
1.8736,298.393,5.0,11,19,0.5789473684210527,102,2,298.055817688,284.28099999999995,115.28196524249593
0.4086999999999992,390.314,8.0,6,27,0.2222222222222222,148,1,390.10387092400003,373.178,151.23102222133582
0.7516,173.171,0.0,6,13,0.4615384615384615,64,1,173.047678464,166.11499999999995,74.85867228847015
3.909500000000003,250.338,8.0,6,18,0.3333333333333333,100,1,250.156894564,228.16199999999995,108.78518323081312
1.057,214.15700000000004,4.0,6,14,0.4285714285714285,76,1,214.039495462,203.06899999999996,81.6524892253432
3.216200000000001,223.275,1.0,12,17,0.7058823529411765,84,2,223.099714036,210.17099999999996,100.2888767988734
2.2066,214.608,2.0,6,14,0.4285714285714285,74,1,214.014519764,207.552,84.82891358132345
1.18558,218.256,6.0,6,16,0.375,84,1,218.105527688,204.14399999999995,94.51925352319317
2.1955,285.36499999999995,7.0,6,19,0.3157894736842105,106,1,285.10347908800003,266.21299999999997,113.46236333513149
1.7834,278.045,1.0,6,12,0.5,64,1,277.94399208400006,270.989,83.49242655108048
2.2223,200.621,2.0,6,13,0.4615384615384615,70,1,200.024021828,191.54899999999998,80.8987967713151
2.1735,292.072,2.0,6,13,0.4615384615384615,70,1,291.95964214800006,283.0,89.85736866547707
2.563600000000001,306.09899999999993,3.0,6,14,0.4285714285714285,76,1,305.97529221200006,295.011,96.22231077987368
1.6258200000000005,274.324,3.0,11,20,0.55,106,2,274.142975816,256.17999999999995,116.55318140840386
-0.5670999999999997,200.219,2.0,6,13,0.4615384615384615,70,1,200.025563116,192.15499999999997,75.39842462037785
2.9537000000000013,320.126,4.0,6,15,0.4,82,1,319.99094227600006,307.022,102.58725289427029
2.1196,312.42,5.0,11,20,0.55,108,2,312.071467752,296.292,121.64690735689251
3.684420000000002,261.708,2.0,12,18,0.6666666666666666,92,2,261.055656304,249.61199999999997,110.19127580315701
4.0294000000000025,282.12600000000003,2.0,12,18,0.6666666666666666,92,2,281.00103388800005,273.05400000000003,114.1295999156421
4.157400000000004,311.85300000000007,9.0,6,21,0.2857142857142857,118,1,311.16520675199996,285.64500000000004,132.78393360449536
2.7224000000000004,366.3090000000001,5.0,18,26,0.6923076923076923,130,3,366.06571020999996,351.18900000000014,149.4765873649912
1.2375,301.32700000000006,2.0,16,21,0.7619047619047619,106,3,301.05211221200005,290.239,119.87164650866079
3.576700000000001,295.34200000000004,2.0,12,22,0.5454545454545454,112,2,295.132076784,278.20599999999996,128.54762694687668
-3.8682,179.172,0.0,0,12,0.0,72,0,179.079372516,166.06799999999998,68.86918990427611
1.2658999999999998,191.18600000000004,3.0,6,14,0.4285714285714285,72,1,191.058243148,182.11399999999998,80.86870868079075
1.606,262.201,3.0,12,18,0.6666666666666666,92,2,262.039495462,251.11299999999994,103.97969920261404
2.21072,311.388,4.0,11,20,0.55,106,2,311.039833276,298.284,120.46535727978373
2.9871000000000016,269.77199999999993,6.0,6,18,0.3333333333333333,100,1,269.11825656,249.61199999999994,113.68910726130552
1.7384,304.37500000000006,3.0,12,21,0.5714285714285714,110,2,304.09939675199996,288.247,123.03225936454707
0.2818999999999997,278.264,4.0,6,20,0.3,106,1,278.090271548,264.152,114.57286791167408
0.8774999999999995,294.35100000000006,7.0,6,21,0.2857142857142857,116,1,294.157957184,272.175,123.51714673416679
1.1798999999999995,213.32499999999996,4.0,0,15,0.0,88,0,213.18411235599999,190.14099999999996,92.40392115572962
2.1559,250.342,6.0,6,18,0.3333333333333333,100,1,250.168127944,228.16599999999994,108.72573173143658
2.1559,250.342,6.0,6,18,0.3333333333333333,100,1,250.168127944,228.16599999999994,108.72573173143657
0.8774999999999995,294.351,7.0,6,21,0.2857142857142857,116,1,294.157957184,272.17499999999995,123.51714673416679
1.8737,380.4560000000001,2.0,0,27,0.0,150,0,380.199902248,351.2240000000001,158.19644652906237
2.4060200000000007,302.37800000000004,5.0,11,22,0.5,118,2,302.174275944,280.202,129.28306563719707
1.437,210.258,3.0,6,14,0.4285714285714285,74,1,210.04629856,200.17799999999997,85.86213656876033
0.956,274.188,4.0,15,20,0.75,100,3,274.022585912,268.14,110.28176006443728
0.3055999999999997,267.237,6.0,6,19,0.3157894736842105,102,1,267.074287136,254.13299999999995,108.038185546204
0.7333999999999998,198.262,0.0,0,14,0.0,80,0,198.125594436,180.11799999999997,84.12699946917294
2.1029,184.239,1.0,0,13,0.0,74,0,184.121177752,168.11099999999996,77.94014626454141
2.8831000000000007,212.293,2.0,0,15,0.0,86,0,212.15247788,192.13299999999998,90.67003049333462
3.909300000000002,254.374,2.0,0,18,0.0,104,0,254.199428072,228.16599999999997,109.76485683652444
0.3128999999999996,211.217,4.0,6,15,0.4,82,1,211.084457896,198.11299999999994,86.98525711732326
3.8758000000000017,263.296,2.0,16,20,0.8,98,3,263.094628656,250.19199999999995,116.20473199361396
2.6748000000000003,308.18600000000004,5.0,6,18,0.3333333333333333,98,1,306.983669572,297.098,118.65289630650017
1.1909999999999998,253.21400000000003,5.0,6,18,0.3333333333333333,96,1,253.069870452,242.12599999999998,101.76114961908283
2.6748000000000003,308.18600000000004,5.0,6,18,0.3333333333333333,98,1,306.983669572,297.098,118.65289630650018
1.51726,287.319,8.0,6,21,0.2857142857142857,110,1,287.126991404,270.18299999999994,123.01086478664307
4.294900000000004,388.50400000000025,4.0,0,28,0.0,154,0,388.2249741239999,356.2480000000001,166.44739518008794
1.8957,392.4670000000002,2.0,0,28,0.0,154,0,392.19990224799994,363.2350000000001,163.87178561127467
2.1511000000000005,324.33600000000007,5.0,12,24,0.5,122,2,324.111006992,308.2080000000001,138.47078625114548
1.5807,166.21999999999997,0.0,0,12,0.0,66,0,166.099379688,152.10799999999998,72.33511195042809
1.2831,180.203,3.0,6,13,0.4615384615384615,70,1,180.078644244,168.10699999999997,76.96047265883006
1.4664,182.219,1.0,0,13,0.0,72,0,182.094294308,168.10699999999997,77.12934570262411
2.1029,196.25,0.0,0,14,0.0,78,0,196.121177752,180.12199999999996,83.29925722540878
0.9334,214.242,3.0,6,14,0.4285714285714285,76,1,214.0299798,204.16199999999998,82.10738369671317
0.2503999999999999,223.228,4.0,6,16,0.375,86,1,223.084457896,210.12399999999997,92.71748757956762
1.6301,226.253,5.0,6,15,0.4,80,1,226.0299798,216.17299999999994,90.92579330692821
1.7359,207.229,4.0,6,15,0.4,80,1,207.089543276,194.12499999999997,87.92325382737161
2.1003,249.31,5.0,6,18,0.3333333333333333,98,1,249.136493468,230.15799999999993,107.54736313446763
0.9369999999999996,241.312,3.0,6,16,0.375,88,1,241.07726434,226.19199999999995,95.80286784351375
0.9045,237.255,5.0,6,17,0.3529411764705882,92,1,237.10010796,222.13499999999996,99.40174117127512
0.3564999999999995,223.228,6.0,6,16,0.375,86,1,223.084457896,210.12399999999997,92.71748757956762
3.4987000000000013,269.511,3.0,6,15,0.4,82,1,267.946077124,262.455,101.50532922507847
0.7977000000000001,238.199,4.0,6,17,0.3529411764705882,90,1,238.05897142,228.11899999999994,96.21128743547479
0.0620999999999998,239.227,6.0,6,17,0.3529411764705882,92,1,239.079372516,226.12299999999996,97.51172133176364
2.4624000000000006,278.396,6.0,0,20,0.0,112,0,278.199428072,252.18799999999996,121.25111409318455
0.8854999999999997,316.357,7.0,12,23,0.5217391304347826,122,2,316.14230712,296.19700000000006,134.11543508262656
3.630200000000003,332.4840000000001,1.0,0,24,0.0,134,0,332.23514488399996,300.228,145.07515527389634
4.080620000000003,355.4530000000001,6.0,12,26,0.4615384615384615,138,2,355.194757292,329.2450000000001,154.01321224136723
4.477900000000004,392.5800000000002,4.0,0,28,0.0,160,0,392.29265976,352.26000000000016,169.65381840146642
4.477900000000005,392.58000000000015,4.0,0,28,0.0,160,0,392.29265975999994,352.2600000000001,169.6538184014664
4.477900000000004,392.5800000000002,4.0,0,28,0.0,160,0,392.29265976,352.26000000000016,169.65381840146642
4.104600000000003,362.4720000000001,9.0,12,24,0.5,126,2,362.064651056,344.32800000000015,148.8358817671507
-1.420999999999999,295.295,7.0,6,21,0.2857142857142857,114,1,295.116820644,278.159,120.49864678902537
3.128420000000001,322.36800000000005,3.0,17,24,0.7083333333333334,122,3,322.142975816,304.22400000000005,138.8803913856747
-0.2339999999999998,306.31800000000004,5.0,6,22,0.2727272727272727,118,1,306.121571676,288.17400000000004,127.09278065387198
2.9294200000000017,192.258,3.0,6,14,0.4285714285714285,76,1,192.115029752,176.12999999999997,84.5768116581164
1.7128,170.212,0.0,0,12,0.0,68,0,170.105527688,156.09999999999997,71.5752041501448
1.8569,170.212,1.0,0,12,0.0,68,0,170.105527688,156.09999999999997,71.5752041501448
4.3216000000000045,354.40200000000004,4.0,12,26,0.4615384615384615,136,2,354.1467238039999,332.22600000000006,152.05462223286654
2.3314000000000004,245.072,2.0,6,13,0.4615384615384615,70,1,243.973506248,235.99999999999997,84.46307815007481
2.3814,211.264,3.0,12,16,0.75,80,2,211.099714036,198.15999999999997,94.71979435141071
2.612400000000001,214.648,3.0,6,14,0.4285714285714285,76,1,214.039671892,203.55999999999997,87.26373888571172
2.7215000000000016,259.09899999999993,3.0,6,14,0.4285714285714285,76,1,257.98915631200003,248.01099999999997,90.8280202644714
3.108600000000001,354.3830000000001,2.0,18,25,0.72,126,3,354.056194548,340.27100000000013,144.44111748423595
1.7417999999999998,194.19,4.0,6,14,0.4285714285714285,74,1,194.06914218,184.10999999999999,80.94303807952193
1.2101,180.207,2.0,6,13,0.4615384615384615,70,1,180.089877624,168.11099999999996,76.90102115945353
4.431120000000004,362.7710000000001,6.0,10,22,0.4545454545454545,120,2,362.0144589219999,346.6430000000001,137.9279471658833
0.9897999999999992,199.25399999999996,4.0,0,14,0.0,80,0,199.132076784,182.11799999999997,83.68323550573969
1.6002,194.234,3.0,6,14,0.4285714285714285,76,1,194.105527688,180.12199999999996,83.26596327385013
2.3559,210.23299999999995,5.0,6,15,0.4,82,1,210.100442308,196.12099999999998,87.99758322610279
0.6510200000000002,201.247,2.0,6,13,0.4615384615384615,72,1,201.045964212,190.15899999999996,77.37549916722485
3.0025000000000013,228.675,4.0,6,15,0.4,82,1,228.055321956,215.57099999999997,93.62868100010833
3.111600000000002,273.126,4.0,6,15,0.4,82,1,272.00480637600003,260.022,97.19296237886802
2.9126200000000004,216.689,3.0,6,13,0.4615384615384615,70,1,216.001178208,207.617,87.09605491847624
3.3926000000000025,242.702,5.0,6,16,0.375,88,1,242.07097202,227.58199999999997,99.99362311450494
3.5017000000000023,287.153,5.0,6,16,0.375,88,1,286.02045644000003,272.03299999999996,103.55790449326463
3.3438000000000025,334.153,5.0,6,16,0.375,88,1,334.00659234000005,319.03299999999996,108.9521950086669
1.9642,196.206,3.0,6,14,0.4285714285714285,76,1,196.084792244,184.10999999999999,81.63264111170618
2.9674000000000005,215.208,2.0,12,16,0.75,80,2,215.058243148,206.13599999999997,91.93570680025681
0.3340999999999997,213.258,3.0,6,14,0.4285714285714285,76,1,213.045964212,202.16999999999996,82.65304064152987
2.9674000000000014,215.208,2.0,12,16,0.75,80,2,215.058243148,206.13599999999997,91.93570680025681
1.9903,208.261,4.0,6,15,0.4,82,1,208.121177752,192.13299999999998,89.63090538824676
3.257600000000001,237.107,3.0,6,13,0.4615384615384615,70,1,235.946555792,231.05899999999997,91.03437903096129
3.782700000000003,256.729,6.0,6,17,0.3529411764705882,94,1,256.086622084,239.59299999999996,106.35856522890155
3.891800000000004,301.18,6.0,6,17,0.3529411764705882,94,1,300.03610650400003,284.044,109.92284660766124
3.733900000000003,348.18,6.0,6,17,0.3529411764705882,94,1,348.02224240400005,331.044,115.31713712306352
0.4357999999999998,228.244,6.0,6,16,0.375,90,1,228.099773612,212.11599999999996,94.18521688439267
3.369600000000001,257.5,2.0,6,14,0.4285714285714285,78,1,255.946077124,250.44399999999996,96.09241024014496
1.149,209.201,3.0,6,15,0.4,80,1,209.068807832,198.11299999999994,86.56251695176634
4.172800000000005,270.756,7.0,6,18,0.3333333333333333,100,1,270.102272148,251.60399999999996,112.72350734329817
4.281900000000005,315.207,7.0,6,18,0.3333333333333333,100,1,314.05175656800003,296.055,116.28778872205785
4.124000000000004,362.207,7.0,6,18,0.3333333333333333,100,1,362.03789246800005,343.055,121.68207923746013
0.7971999999999999,212.157,3.0,6,15,0.4,80,1,212.032087976,204.09299999999996,84.34552014886924
1.9306000000000003,250.275,2.0,12,17,0.7058823529411765,88,2,250.0299798,240.19499999999994,98.70236321173964
1.9306,250.275,2.0,12,17,0.7058823529411765,88,2,250.0299798,240.19499999999994,98.70236321173964
0.1980999999999997,241.33399999999995,3.0,0,14,0.0,84,0,241.04424996,226.21399999999997,84.99448652911819
4.562900000000005,284.783,8.0,6,19,0.3157894736842105,106,1,284.11792221200005,263.61499999999995,119.08844945769478
4.672000000000005,329.23400000000004,8.0,6,19,0.3157894736842105,106,1,328.06740663200003,308.066,122.65273083645447
4.514100000000004,376.234,8.0,6,19,0.3157894736842105,106,1,376.05354253200005,355.066,128.04702135185673
2.5444000000000004,264.369,6.0,6,19,0.3157894736842105,106,1,264.183778008,240.17699999999994,115.09067384583318
2.6019000000000005,235.283,5.0,6,17,0.3529411764705882,92,1,235.120843404,218.14699999999996,100.97244953347568
3.911000000000002,271.552,3.0,6,14,0.4285714285714285,76,1,269.90758344000005,266.51199999999994,101.33764525784296
0.9459999999999992,302.323,2.0,0,21,0.0,120,0,302.136553044,280.147,123.30879853148278
2.065,257.289,5.0,12,19,0.631578947368421,98,2,257.10519334,242.16899999999993,111.20248693410552
3.121300000000001,257.289,4.0,12,19,0.631578947368421,98,2,257.10519334,242.16899999999995,111.36649692017885
1.4721999999999995,291.376,5.0,12,20,0.6,106,2,291.104147784,274.24,118.0734235137743
1.3475,233.223,2.0,6,17,0.3529411764705882,88,1,233.068807832,222.13499999999996,97.5912445749347
-1.7372,276.314,6.0,6,18,0.3333333333333333,102,1,276.077992612,260.186,104.92440160670729
1.2722699999999991,263.322,2.0,10,18,0.5555555555555556,94,2,263.072847656,250.21799999999993,105.38880313892136
0.3957999999999997,264.28099999999995,5.0,6,19,0.3157894736842105,102,1,264.111006992,248.15299999999996,110.36452233981665
4.159200000000001,276.67900000000003,3.0,12,19,0.631578947368421,96,2,276.030169828,267.60699999999997,113.35347311576417
2.1436,278.352,7.0,6,20,0.3,110,1,278.163042564,256.17599999999993,119.4621674324723
1.94012,355.4410000000001,6.0,11,23,0.4782608695652174,124,2,355.0660480240001,338.30500000000006,138.09881525148856
3.53122,312.39400000000006,3.0,16,22,0.7272727272727273,112,3,312.093248752,296.266,129.18563274472868
1.5615399999999997,314.34100000000007,4.0,12,23,0.5217391304347826,120,2,314.126657056,296.19700000000006,133.32444396923967
2.987700000000001,370.44900000000007,12.0,12,27,0.4444444444444444,144,2,370.189257312,344.24100000000016,158.7842124268261
0.8351999999999997,183.163,3.0,6,13,0.4615384615384615,70,1,183.053157768,174.09099999999998,74.402730575182
0.2235999999999999,247.258,2.0,9,18,0.5,94,2,247.106924656,234.15399999999997,102.61372020375224
0.4654000000000005,303.317,3.0,11,19,0.5789473684210527,102,2,302.987129008,294.245,108.80312531304827
0.9339000000000006,319.385,3.0,11,19,0.5789473684210527,102,2,318.964285388,310.313,113.6491593193829
0.7684000000000001,317.34400000000005,4.0,11,20,0.55,108,2,317.002779072,306.25600000000003,115.48737890475572
1.2369,333.4120000000001,4.0,11,20,0.55,108,2,332.979935452,322.32400000000007,120.33341291109035
0.9339000000000004,319.385,3.0,11,19,0.5789473684210527,102,2,318.964285388,310.313,113.6491593193829
1.5833,331.34700000000004,3.0,10,24,0.4166666666666667,126,2,331.13321965599994,313.2030000000001,137.04307093590964
3.1073000000000004,368.4330000000001,8.0,12,27,0.4444444444444444,142,2,368.17360724799994,344.2410000000001,157.8877212640124
4.697900000000004,287.4060000000001,0.0,12,22,0.5454545454545454,110,2,287.167399672,266.23799999999994,132.14194165390688
1.9739,388.53600000000006,7.0,11,24,0.4583333333333333,132,2,388.05852011999997,368.3760000000001,146.2294983227779
4.364100000000001,296.153,4.0,12,19,0.631578947368421,98,2,295.01668395200005,285.06499999999994,120.33053204396538
2.21122,204.658,2.0,6,12,0.5,66,1,203.98915072391,197.60199999999998,76.52192036935138
2.716200000000001,223.055,2.0,6,13,0.4615384615384615,72,1,221.985049476,214.99099999999996,85.7891440132633
-0.6251000000000002,209.209,4.0,9,15,0.6,80,2,209.091274592,198.12099999999998,85.53363952358676
1.0125,266.33699999999993,1.0,0,19,0.0,106,0,266.151809184,244.16099999999994,112.95107094648668
2.0034,347.39000000000016,2.0,10,25,0.4,134,2,347.16451978400005,325.21400000000006,144.41384420383545
5.7294000000000045,361.4030000000001,7.0,15,24,0.625,126,3,361.09015113,341.24300000000005,145.54491455599887
4.258500000000003,285.77400000000006,0.0,12,20,0.6,102,2,285.092041812,269.64599999999996,123.47819071707748
2.8702000000000005,247.185,2.0,14,18,0.7777777777777778,90,3,247.039319272,241.13699999999997,99.21181064875988
2.0865,208.238,1.0,10,14,0.7142857142857143,72,2,208.019415116,200.17399999999995,81.74170366127278
2.620400000000001,322.40800000000013,3.0,10,24,0.4166666666666667,124,2,322.168127944,300.232,142.00225462724842
3.753770000000002,216.394,9.0,0,14,0.0,84,0,216.16601976799998,192.20199999999997,92.53702389343839
0.3903000000000001,172.22799999999998,1.0,0,12,0.0,70,0,172.121177752,156.1,73.08274934503396
0.8251000000000002,186.255,1.0,0,13,0.0,76,0,186.136827816,168.11099999999996,79.23771997283524
3.278620000000001,208.264,0.0,14,16,0.875,78,3,208.100048384,196.16799999999998,93.7192129753232
0.37417,198.247,2.0,6,13,0.4615384615384615,70,1,198.04629856,188.167,76.81192742635429
-0.8320599999999987,198.274,0.0,0,14,0.0,80,0,198.15929457599998,180.13,83.85816540803833
3.109300000000001,212.227,0.0,14,16,0.875,78,3,212.074976508,203.15499999999994,91.51980626385283
3.109300000000001,212.227,0.0,14,16,0.875,78,3,212.074976508,203.15499999999994,91.51980626385283
3.109300000000001,212.227,0.0,14,16,0.875,78,3,212.074976508,203.15499999999994,91.51980626385284
3.109300000000001,212.227,0.0,14,16,0.875,78,3,212.074976508,203.15499999999994,91.51980626385283
3.6236000000000006,228.682,0.0,14,16,0.875,78,3,228.045425968,219.60999999999996,97.65753708780827
4.613000000000004,225.41999999999996,9.0,0,16,0.0,96,0,225.24564999199998,194.17199999999994,102.60244314605623
3.6236000000000015,228.682,0.0,14,16,0.875,78,3,228.045425968,219.60999999999996,97.65753708780827
3.6236000000000015,228.682,0.0,14,16,0.875,78,3,228.045425968,219.60999999999996,97.65753708780828
2.6817400000000005,235.331,4.0,6,17,0.3529411764705882,94,1,235.168462292,214.16299999999995,102.97721407797142
2.9221000000000013,267.372,3.0,12,20,0.6,104,2,267.162314292,246.20399999999995,120.01641479421549
3.0234000000000014,266.38800000000003,3.0,12,20,0.6,104,2,266.178298704,244.21199999999993,121.1919861988182
2.878400000000001,239.234,1.0,14,18,0.7777777777777778,88,3,239.069476528,230.16199999999995,102.0072465834264
2.8310000000000004,224.3919999999999,5.0,0,16,0.0,94,0,224.22524889599998,196.16799999999998,100.5715605751431
3.9890000000000008,262.234,0.0,14,19,0.7368421052631579,96,3,262.071782948,253.16199999999992,106.2158191841019
5.090400000000005,312.586,11.0,0,22,0.0,134,0,312.350449408,268.234,140.77287556858118
4.012500000000003,289.80600000000004,3.0,10,20,0.5,106,2,289.12334194,269.646,124.51916494776026
3.9890000000000017,262.234,0.0,14,19,0.7368421052631579,96,3,262.071782948,253.16199999999992,106.21581918410192
3.7878000000000025,301.43,7.0,10,22,0.4545454545454545,120,2,301.20417910400005,274.21399999999994,133.06515933270794
1.2259400000000005,246.27,5.0,10,18,0.5555555555555556,94,2,246.111675688,232.15799999999996,103.58740770385614
3.592900000000002,313.397,8.0,12,23,0.5217391304347826,122,2,313.167793596,290.213,136.98156686900282
2.4497400000000003,296.326,4.0,12,22,0.5454545454545454,112,2,296.116092372,280.19800000000004,127.89749856489144
0.7064999999999999,206.157,1.0,6,15,0.4,76,1,206.032756672,200.10899999999998,83.97849086923522
3.6331000000000016,323.43600000000004,6.0,12,24,0.5,126,2,323.18852904000005,298.23600000000005,143.48273472404438
3.9415200000000032,337.4630000000001,6.0,12,25,0.48,132,2,337.20417910400005,310.24700000000007,149.847676838441
3.6669000000000023,345.5270000000001,2.0,0,25,0.0,140,0,345.26677936,310.247,152.4056973063003
2.5660000000000007,240.35,7.0,12,18,0.6666666666666666,94,2,240.16264864,220.18999999999997,109.04799015036355
3.7722000000000033,341.4260000000001,6.0,12,25,0.48,132,2,341.179107228,317.2340000000001,147.6482701269706
3.7722000000000016,341.42600000000004,6.0,12,25,0.48,132,2,341.179107228,317.23400000000004,147.64827012697063
4.286500000000004,357.88100000000014,6.0,12,25,0.48,132,2,357.14955668799996,333.68900000000014,153.78600095092602
0.2137000000000001,217.202,2.0,6,14,0.4285714285714285,76,1,217.004493324,210.14599999999996,79.72062779318667
-0.2004000000000003,225.201,1.0,6,15,0.4,78,1,224.98631783991001,220.16099999999994,85.41518713925372
3.0646000000000004,267.3719999999999,3.0,12,20,0.6,104,2,267.162314292,246.20399999999995,120.01641479421549
5.555620000000006,390.9580000000002,5.0,18,28,0.6428571428571429,144,3,390.186276544,363.74200000000013,172.91728874616047
3.9113000000000033,359.4160000000001,6.0,12,26,0.4615384615384615,138,2,359.16968541600005,336.2320000000001,151.81380552989685
4.425600000000004,375.87100000000015,6.0,12,26,0.4615384615384615,138,2,375.140134876,352.6870000000001,157.95153635385225
4.324700000000004,361.4850000000002,3.0,12,27,0.4444444444444444,140,2,361.20417910400005,334.26900000000006,160.83140221342055
4.6592,266.338,0.0,6,12,0.5,66,1,263.847003052,265.33000000000004,93.74196800610133
2.0125,218.299,3.0,6,13,0.4615384615384615,72,1,218.00713618,208.21899999999997,81.91303338369605
0.7004,232.23899999999995,2.0,6,17,0.3529411764705882,88,1,232.084792244,220.14299999999997,98.1995153196948
1.6665,218.299,4.0,6,13,0.4615384615384615,72,1,218.00713618,208.21899999999997,81.91303338369606
-1.4073999999999995,176.124,2.0,0,12,0.0,68,0,176.032087976,168.05999999999997,67.32052975243379
1.7678000000000005,292.31600000000003,4.0,12,20,0.6,104,2,292.051777864,280.22,115.45972406523325
2.338000000000001,269.344,0.0,6,20,0.3,104,1,269.141578848,250.19199999999992,118.39736802749887
1.6992,331.41200000000015,3.0,6,24,0.25,130,1,331.17835828000005,306.21200000000005,142.04702910345597
3.0882000000000014,249.741,3.0,10,17,0.5882352941176471,90,2,249.092041812,233.61299999999994,106.43016975809967
1.7696,252.273,2.0,12,19,0.631578947368421,94,2,252.089877624,240.17699999999994,110.00026108252521
0.8596000000000001,250.28300000000004,3.0,12,17,0.7058823529411765,88,2,250.05244656,240.20299999999997,98.57832206048985
3.8347000000000033,342.39500000000004,8.0,12,25,0.48,132,2,342.157957184,320.21900000000005,146.73096884859103
2.0719,341.4070000000001,2.0,6,25,0.24,132,1,341.16270821600006,318.22300000000007,147.08965653351606
1.5261,255.32400000000004,3.0,11,16,0.6875,84,2,255.013618528,246.25199999999998,96.99903734995485
1.55042,231.29900000000004,2.0,11,17,0.6470588235294118,90,2,231.137162164,214.16299999999998,100.68682649695076
2.2905000000000006,322.338,6.0,12,22,0.5454545454545454,116,2,322.051109168,308.22600000000006,127.80957611390699
-0.3692599999999992,270.3,2.0,6,20,0.3,102,1,270.134142448,256.188,114.80674639212444
1.6084999999999998,314.23100000000005,3.0,10,21,0.4761904761904761,110,2,313.984486152,308.1830000000001,115.8418888584684
1.48442,188.23,1.0,11,14,0.7857142857142857,72,2,188.094963004,176.134,82.19710859795416
1.9309,289.37500000000006,4.0,6,21,0.2857142857142857,114,1,289.167793596,266.1909999999999,125.26323882275126
1.1981,285.343,0.0,6,21,0.2857142857142857,110,1,285.136493468,266.1909999999999,123.19468513566073
2.0418000000000003,183.638,1.0,6,12,0.5,64,1,183.04509162,173.55799999999996,76.7508514598156
0.2986999999999999,166.17999999999998,2.0,6,12,0.5,64,1,166.07422756,156.09999999999997,70.29624357869656
2.0534,286.379,7.0,12,21,0.5714285714285714,112,2,286.179361324,264.203,125.75065854374725
2.602900000000001,212.248,3.0,12,16,0.75,80,2,212.083729624,200.15199999999996,94.174137406594
-0.8345000000000002,183.187,2.0,0,13,0.0,72,0,183.07751579191,172.099,75.85047729682829
3.860000000000003,339.3910000000001,6.0,16,25,0.64,130,3,339.147058152,318.22300000000007,146.6687013282533
1.6687,223.253,1.0,10,15,0.6666666666666666,78,2,223.030314148,214.18099999999995,87.08159435828553
2.2959000000000005,343.4230000000001,2.0,6,25,0.24,134,1,343.17835828000005,318.22300000000007,147.77925956570033
